<br><font color=teal>*Otome, Setsuna(TheOfficialMidknights) thinks: I doubt he left anything for me. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To both of the Hogo members, ten million of Tethys' funds. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Each. - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: . . . . - Fri Sep 18 22:13:07 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: I can buy Jordans now.... - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: -omit- - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Mitsuru Himura(Theodysseygamer) thinks: ...Tethys was rich afterall... - Fri Sep 18 22:13:58 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Jin Karuzo, the Black Blade of Hogo, Tethys, however, not until he's capable of weilding large blades. - Fri Sep 18 22:13:58 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) would make her way into the crowd.* - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Mitsuru Himura, he wishes for you to work on your emotional depressions. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Mitsuru Himura(Theodysseygamer) says: ... - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: He's sleeping standing up. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: Come on. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Saseki O. Kimura(Brosis55) says: What if he's not? - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Ozui D. Kimura(Them Yams Salty Fam) says: He is. - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ..... - Fri Sep 18 22:14:49 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: To Koeki, she is required to become Mizukage. - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: For Setsuna, he wants them to become the greatest medic possible. - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Renkin(Tyrone From State Farm) thinks: terrible decision...but oh well... - Fri Sep 18 22:15:40 2015
<br><br><font color=teal>*Reinup, Flexus(VantetheGreat) thinks: Will i get something. - Fri Sep 18 22:16:32 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: For Violet, the Kiba Blades, once she acquires the mastery of the Raiton affinity. - Fri Sep 18 22:16:32 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) thinks: . . . . - Fri Sep 18 22:16:32 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) popped the fuck out of nowhere. "Missy Koeki-senpai...I heard you're the worlds greatest medic, and not to be a brown noser or anything...but could you possible try and teach me...i'll be forever greatful." she said, clenching her hands together. Her pink eyes seemed to sparkle with with amazement as she fixated her gaze on the blue haired legend.* - Sun Sep 20 00:13:52 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: I dont even know A-rank healing gurl i aint no legend. - Sun Sep 20 00:14:43 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: -omit- - Sun Sep 20 00:14:43 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Mizumi. - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: ...? - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Mind if we train for a bit? - Sun Sep 20 00:15:34 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: .....Why...not... - Sun Sep 20 00:16:25 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: Sure. - Sun Sep 20 00:18:59 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: What do you know already? - Sun Sep 20 00:18:59 2015
<br><br><font color=teal>*Renkin(Tyrone From State Farm) says: I ugh...I only know Healing Hands.. - Sun Sep 20 00:19:50 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) greedily grabbed the scroll. "Thank you Lady Koeki senpai....Thank you for noticing me.." she said before darting off into a corner and opening the scroll to examine its many contents.* - Sun Sep 20 00:22:24 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) unraveled the scroll, looking down at each line with precision. *What jutsu is this?* she thought as she continued to read the content of the scroll. It was so detailed and long that it would surely take a while to even dent the contents.* - Sun Sep 20 00:24:57 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: Hm. - Sun Sep 20 00:26:40 2015
<br><br><font color=teal>*Koeki(ZuuZuu) says: No problem. - Sun Sep 20 00:26:40 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: Koeki...May I do a mission? - Sun Sep 20 00:30:04 2015
<br><br><font color=teal>*Hogo, Mizumi(LavenderTown) says: . . . - Sun Sep 20 00:34:20 2015
<br><br><font color=yellow>*Renkin(Tyrone From State Farm) Appeared in the square.* - Fri Oct  2 23:37:48 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [now im even more confused.....] - Mon Dec  7 04:55:40 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: how?] - Mon Dec  7 04:55:40 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [so if you go Nin-Bow you don't need Strength period?] - Mon Dec  7 04:55:40 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: no] - Mon Dec  7 04:56:32 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: you dont even have a string on the bow] - Mon Dec  7 04:56:32 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: its a special chakra conductive tool shaped like the curve of a bow without the string] - Mon Dec  7 04:56:32 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [so all arrows are made of chakra?] - Mon Dec  7 04:56:32 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: ....no?] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: all NIN BASED arrows are chakra] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [but u just said my bow has no strings] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: .... for -nin-bow- users] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [how am I suppose to shoot normal arrows without a string] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: its either or LOL] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [if im a Ninbow user, do all my arrows become chakra?] - Mon Dec  7 04:57:23 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: yes if you go nin-bow you are a chakra bow user, not a normal arrow user] - Mon Dec  7 04:58:14 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: you can get a nother bow later] - Mon Dec  7 04:58:14 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: but you cant get taijutsu perks to make it stronger] - Mon Dec  7 04:58:14 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: it would be based off cores] - Mon Dec  7 04:58:14 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: to make your str/tai stronger] - Mon Dec  7 04:58:14 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [I was understanding it until you just added that] - Mon Dec  7 04:59:05 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: im not sure what is confusing to you] - Mon Dec  7 04:59:56 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: if you use nin-bow, you do not use regular arrows] - Mon Dec  7 04:59:56 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: if you go tai-bow, you do not use chakra arrows] - Mon Dec  7 04:59:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [right...........okay....fudge it.......let me have Control gene and Nin-bow] - Mon Dec  7 05:00:48 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: if you decide to get a normal bow later (which has a string) but went the nin-bow route for your profession you cannot get access to taijutsu perks, it would be based off your cores to strengthen your attacks] - Mon Dec  7 05:00:48 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [and Lightning E-training] - Mon Dec  7 05:00:48 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: okay] - Mon Dec  7 05:00:48 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [by cores to strengthen my attacks, do you mean Strength Perk ?] - Mon Dec  7 05:01:39 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: yeah] - Mon Dec  7 05:01:39 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [and will my Bow perk that I have now be edited to change my Con/Nin instead of my Tai/Strength?] - Mon Dec  7 05:01:39 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: yes] - Mon Dec  7 05:01:39 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [kool] - Mon Dec  7 05:02:30 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: no fire training then?] - Mon Dec  7 05:02:30 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [that I'll RP for later] - Mon Dec  7 05:02:30 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [gives me some goal to RP for during TS] - Mon Dec  7 05:02:30 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: dere you go] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: i recommend] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [was going to get T4 Marksmanship xD] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: focus, chakra control, chakra, sight, etc etc] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: um] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: i need to ask if you are allowed to even do that] - Mon Dec  7 05:04:12 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: cuz of rank restrictions] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [LOL] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [fml] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: zeno approves it] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [yay] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: you can go ahead and upgrade marksman] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: just know your stats arent gonna support it very well LOL] - Mon Dec  7 05:05:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [will it change later on?] - Mon Dec  7 05:05:55 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [or is it stuck the moment I buy it...] - Mon Dec  7 05:05:55 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: will what change later] - Mon Dec  7 05:05:55 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [the stat, like if I buy it now, and it gives me +1 because I'm D.....will it give me +3 (example) later when I'm C or B?] - Mon Dec  7 05:06:46 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: oh i have no idea] - Mon Dec  7 05:06:46 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: i dont think i can even tell you that] - Mon Dec  7 05:06:46 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: but i dont thin kit does] - Mon Dec  7 05:06:46 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [oh well, if not...."perk" > "stats" Q___Q] - Mon Dec  7 05:06:46 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: im asking] - Mon Dec  7 05:07:37 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [i dont think Marksman even gives stats....] - Mon Dec  7 05:08:28 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [I bought T3 and it gave me 0] - Mon Dec  7 05:08:28 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [brb, gonna go into mansion and see what the perk says] - Mon Dec  7 05:09:20 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: well it is a skill perk] - Mon Dec  7 05:09:20 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: it probably doesnt] - Mon Dec  7 05:09:20 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: they wouldnt answer me] - Mon Dec  7 05:09:20 2015
<br><br><font color=teal>*Engi, Kariudo(-Assassin.R-) whispers: which means i cant tell you] - Mon Dec  7 05:09:20 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) whispers: [kk thanks though...ill just buy them now anyways D:] - Mon Dec  7 05:10:11 2015
<br><br><font color=teal>*Ziare(Meekee) says: Her name is Akisa. - Wed Dec  9 23:40:22 2015
<br><br><font color=teal>*Ziare(Meekee) says: She is not very social. - Wed Dec  9 23:40:22 2015
<br><br><font color=teal>*Ziare(Meekee) says: Most likely. - Wed Dec  9 23:42:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: We havent been here very long, and do not plan on staying for very long either. - Wed Dec  9 23:42:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: Just tourists of the sort. - Wed Dec  9 23:42:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: I take odd jobs to pay my way and such. - Wed Dec  9 23:43:47 2015
<br><br><font color=teal>*Hei, Sogeki(DhatBoiNick) says: Understandable. Well, hope you're enjoying your stay. - Wed Dec  9 23:43:47 2015
<br><br><font color=teal>*Ziare(Meekee) says: Thank you very much. - Wed Dec  9 23:43:47 2015
<br><br><font color=teal>*Yamato, Saika(Chaos Commander2019) thinks: More people. Tch. - Wed Dec  9 23:44:38 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) appeared on th scene, unaware of who was who, or what anyone did. He was new to the village, seeing it with open eyes and an open mind. As he approached a small gathering of shinobi, his gaze went around collecting the face of each and every one of them. A polite bow was made, softly announcing himself. "Hello all, it's a pleasure to meet you here. "* - Thu Dec 10 01:51:47 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) Gave a quick nod. "Yes and No. I've been around, you know...Doing stuff." he said, his voice still soft spoken. "I've only recently decided to stop being a hermit. It tends to dampen one's sense of....admiration for nature." He stated, placing his hands together in a calm fashion. Both of his hands seemed to be gloved in a deep-black leather. "You may call me Rotori, who might I have the pleasure of conversing with?"* - Thu Dec 10 01:57:45 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) gave a polite smile back. "Who might I ask is the leader of such a village?...My knowledge tends to fail me at times..as it is now." he asked , his hands still clenched together. "I wish to request some work, I see it best to rush into work, keeps me busy," he added with a slight chuckle. * - Thu Dec 10 02:04:35 2015
<br><br><font color=teal>*Hei, Sogeki(DhatBoiNick) says: The Raikage isn't around at the moment. - Thu Dec 10 02:06:17 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: But who might I ask -is- the Raikage. - Thu Dec 10 02:07:08 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) thinks: Did I hit a nerve....or do they not know.. - Thu Dec 10 02:13:07 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Well....It seems I'm taking your time. I'll depart now. - Thu Dec 10 02:16:32 2015
<br><br><font color=teal>*Hei, Sogeki(DhatBoiNick) says: His name is Eiyu. - Thu Dec 10 02:17:23 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) Turns immediately, slowly making his way towards his supposed home. *I shall be training in solitude it seems.* he thought before hearing the stranger speak. "Eiyu...I kind of like it." he muttered before continuing on his designated path.* - Thu Dec 10 02:19:05 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) remained calmly at the center of his home, His hands unclenched at either side of his body, palms stretched wide. He could feel the dark energies within him surging through his body. "My plans are only just starting...Soon.." he stated in hush tones as his left hand rose up to chest-levels. The dark energies became visible upon his hands.* - Thu Dec 10 02:31:53 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) Concentrating the energy in his hand, it quickly transformed into electricity as it darted out from the tips of his fingers. They flew at the wall, burning and cracking the paint that covered the walls of the house. Without hesitating, he lifted his hand up into the air, creating spears of pure darkness above him. With a quick descension of his arm, the spears flew across the room, impaling themselves against the same wall before dispersing.* - Thu Dec 10 02:39:34 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) Could feel the rush of energy within him. A desire to push himself, to release this pent of frustration. Both hands rose up, pointing to a potted plant in the corner.  Without hesitating, he would release another surge of electricity from his palms and finger tips. "Soon...I will have unlimited poiwer!" she shouted, a contrast from his rather quiet personality. The lightning rushed towards the plant, frying it rather quickly. His crystal blue eyes staring at the life leaving the plant. "Very good."* - Thu Dec 10 02:59:12 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) continued to release the surge of dark electricity from his hand, Its tendrils of energy torpedoing towards the already murdered plant. Its many veins of electricty diminishing its structure. The plant would quickly burn, igniting into a crisp.* - Thu Dec 10 03:25:39 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) reappeared onto the scene, a small bead of sweat placed precariously on his forehead. He had been doing some training, and that sweat was a sign of his work. "I have returned for the time being. So...how have you been?" he questioned with politeness. * - Thu Dec 10 03:38:27 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: Good. - Thu Dec 10 04:38:11 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: You? - Thu Dec 10 04:38:11 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Fine, just fine. A bit....Underwhelmed by the village...but good. - Thu Dec 10 04:40:44 2015
<br><br><font color=teal>*Uchiha, Mitarashi(Maruka) says: I see. - Thu Dec 10 04:43:18 2015
<br><br><font color=teal>*Takuma(Brosis55) says: . . .Has Eiyu been sleepin this whole time? - Thu Dec 10 04:43:18 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Possibly, I don't know his schedule. - Thu Dec 10 04:44:09 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: You are? - Thu Dec 10 04:44:09 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Takuma. . . . - Thu Dec 10 04:45:00 2015
<br><br><font color=teal>*Takuma(Brosis55) says: I'm the Power House of Kumogakure. - Thu Dec 10 04:45:00 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Good to know, Rotori. - Thu Dec 10 04:45:52 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Nice to meet ya. - Thu Dec 10 04:45:52 2015
<br><br><font color=teal>*Takuma(Brosis55) says: What's your profession? - Thu Dec 10 04:45:52 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I haven't really given much thought about that. - Thu Dec 10 04:45:52 2015
<br><br><font color=teal>*Takuma(Brosis55) says: I see. - Thu Dec 10 04:46:43 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: What about you? - Thu Dec 10 04:46:43 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: What does the 'Power House' do? - Thu Dec 10 04:46:43 2015
<br><br><font color=teal>*Takuma(Brosis55) says: I'm an elementalist. - Thu Dec 10 04:47:34 2015
<br><br><font color=teal>*Takuma(Brosis55) says: I'm skilled in Katon and Doton. - Thu Dec 10 04:47:34 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: That's good. How proficient are you? - Thu Dec 10 04:54:24 2015
<br><br><font color=teal>*Takuma(Brosis55) says: That's a secret. - Thu Dec 10 04:56:06 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Oh? I thought we were all buddies...comrades and the like. - Thu Dec 10 04:56:06 2015
<br><br><font color=teal>*Takuma(Brosis55) says: We are. - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Takuma(Brosis55) says: However. - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Takuma(Brosis55) says: There have been . . . . - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Some traitors before hand. - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Were those traitors apprehended? - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Takuma(Brosis55) says: And not to mention, we just got done being in a war with Sunagakure. - Thu Dec 10 04:57:48 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Of course. - Thu Dec 10 04:58:40 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Were they dealt with? - Thu Dec 10 05:02:56 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Of course. - Thu Dec 10 05:02:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Who were they? - Thu Dec 10 05:02:56 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Secret. - Thu Dec 10 05:02:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Why? - Thu Dec 10 05:03:47 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Cause I can do that - Thu Dec 10 05:03:47 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . - Thu Dec 10 05:03:47 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) spaced out a bit. "Right...Okay...So...what can you tell me?" he asked, his hands slipping into the rather deep pockets of his robes. His gloved hands clenched slightly, hidden away from all to see. "I like secrets." he added, just because.* - Thu Dec 10 05:08:54 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) squinted slightly. "Right....I like you....Mysterious but at the same time....approachable....What was your name again?" he asked, knowing full well what the man's name was, but just wanted to hear him say it one more time....for clarity.* - Thu Dec 10 05:13:10 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Shabalabadingdong. - Thu Dec 10 05:13:10 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Shabala-....I'm going to call you Dong. - Thu Dec 10 05:25:07 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: So....What do you do for fun here? - Thu Dec 10 05:25:58 2015
<br><br><font color=teal>*Takuma(Brosis55) says: Panty Raids. - Thu Dec 10 05:25:58 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: I don't see many women. - Thu Dec 10 05:31:05 2015
<br><br><font color=teal>*Takuma(Brosis55) says: You just go to search man. - Thu Dec 10 05:31:56 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Seems like a hassle. - Thu Dec 10 05:31:56 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) sighed, realizing that this village seemed about as redeemable as a hooker. Without a single gesture, he turned his back on the remaining people there and left towards the southern portion of the village.* - Thu Dec 10 05:43:02 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: ... - Thu Dec 10 05:47:18 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) slowly made his way towards the rather large body of water. His vision focused on the trail that led there, rather than those that were already there. A quick glance at the water caused him to quickly realize he wasn't going to be alone on this meditative quest. His crystal blue eyes locked onto each individual there, taking a quick mental note. *Ugh....people..* he thought as he approached the edge of the water. "Evening." he stated, a sense of calmness in his voice.* - Thu Dec 10 06:00:06 2015
<br><br><font color=teal>*Ziare(Meekee) says: Uhm...Can I ask a favor? - Thu Dec 10 06:12:03 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Me? of course. - Thu Dec 10 06:13:45 2015
<br><br><font color=teal>*Ziare(Meekee) whispers: Could you by chance give us a bit of privacy for 20 minutes,? I know that's a massive request, but i'l do you any favor if you help me out. - Thu Dec 10 06:18:01 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: What's your name? - Thu Dec 10 06:19:44 2015
<br><br><font color=teal>*Ziare(Meekee) says: They call me Ziare, of the Linkyazhi clan. - Thu Dec 10 06:19:44 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) gave a rather warming smile, his gaze shifting towards the girl for merely a second. "Alright, Ziare of the Linkyzhi clan. Consider me gone. " he said with a politeful nod. "I'll remember you." he said, raising his hand, pulling his black gloved hand from his pocket. He would give a farewell wave before disappearing back into the village.* - Thu Dec 10 06:21:26 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) made his way towards the land south of Kumogakure, it was barren at first glance, a long stretch of land deemed wealthy with coasts. Making his way towards the dock that seemed to be there out in the open, an oddity amongst the bland. Standing at its center, he lifted his hand high into the air. Streams of lightning seemed to easily flow out from the tips of his fingers, crackling and sounding with each second he held it..

After a moment's rest, he placed his hands together, channeling his inner darkness. "This land will make a great place for my practice...my teachings.....my castle." he stated under his breath, who knew if someone was listening. With an outstretch of his arms, the darkness seemed to gether furiously. "Let the darkness eat those who are not worthy."

As the darkness gathered in his hands, he knelt down before placing his palms onto the dock's wooden surface. A rush of darkness escaped him, enveloping a large portion  of space in front of him. The darkness spread into the water, causing its surface to take on the property of acid. Once the darkness passed, a few fish appeared, dead from the power.* - Thu Dec 10 06:47:53 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) watched the horrifically pleasant view as he stood up from his knelt position. "Marvelous...marvelous.."he muttered, placing both hands together once more. As the energy began to course through his body, he would begin to separate his hands. The dark energy rushing towards his open palms. "They will follow my creed." he declared before slamming both hands onto the surface of the dock once more. A wave of darkness eminated from his person as it stretched out over the sea. The wave of darkness brought nothing but a smile on his face. "Go my precious magic..." he whispered out into the ocean. 

Outstretching his hand, a sudden rush of electricity would be sent forward, the several tendrils of electricity stretching across the open air. This surge of energy releasing itself from Rotori's body. "Yes....Yes..." he thought as his Dark Spears formed above his person. They would remain stationary for a moment before releasing themselves onto the dock, impaling the wooden surface before dispersing. * - Thu Dec 10 07:22:01 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) made his way towards mansion once more, hoping that this journey would in fact prove fruitfull. As he walked amongst the earthen terrain, he eventually found himself looking at two individuals with whom he had never spoken with. Unsure if they were in fact having a conversation, Rotori waited.* - Thu Dec 10 17:44:06 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Hello? - Thu Dec 10 17:48:22 2015
<br><br><font color=teal>*Akito(KazutoAyamu) says: ...... - Thu Dec 10 17:50:04 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: . . . - Thu Dec 10 17:53:29 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Do you know where Eiyu might be? - Thu Dec 10 17:53:29 2015
<br><br><font color=teal>*Rotori(Tyrone From State Farm) says: Right. I knew that. Was testing you. - Thu Dec 10 17:56:54 2015
<br><br><font color=yellow>*Rotori(Tyrone From State Farm) 's eyes widened slightly, having not expected for the man to respond; being that this village seemed as active as a ninety year old. "Hello there, so you must be Eiyu, the Raikage. It's a pleasure to meet you. I am Rotori, and I see a fortuitous future for this village. Might I request some work?" He asked wanting to get this village some well-needed money.* - Thu Dec 10 18:07:08 2015
