<br><font color=teal>*Kush, Anguo(Waterpark) says: No. - Wed Oct  7 00:29:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I do not respect the man, but as I respect you, I won't say it anymore. - Wed Oct  7 05:24:16 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: ... - Wed Oct  7 05:25:07 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Baen is the man I truly blame and he will face me one day. - Wed Oct  7 05:25:07 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: What's the news? - Wed Oct  7 05:26:49 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) thinks: ...Maybe this isn't the world I thought it was. I do not see anyone that cares about other people. - Wed Oct  7 05:26:49 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Deez nuts. - Wed Oct  7 05:26:49 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: Ah.. I recognize her.. - Wed Oct  7 05:27:40 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Koeki is.....dead... - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: The Mizukage..? - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ... Hn. - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Who killed her? - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Yes... and edge is as well... - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ... - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ... - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Edge.. - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Is dead? - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Edge is dead? - Wed Oct  7 05:28:32 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Who's Edge? - Wed Oct  7 05:29:23 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Sounds like an Edgy feller.. - Wed Oct  7 05:29:23 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: And another man is dead as well - Wed Oct  7 05:29:23 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Why is the man important to mention? - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: He has purple eyes - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ... - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: He is usually followed by a woman... - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: I don't know many others with these eyes.. Taiga?.. Edge?.. - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: . . . . - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Tetsumi Jiki(Bloodline Killer X) says: Purple eyes?.. - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: ... - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: He died.. in Kirigakure? - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Alastor(LordxPatrick) thinks: Fucking hell...No... - Wed Oct  7 05:30:14 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Like him? - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ... - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: ... - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Alastor(LordxPatrick) thinks: Savage. - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Fuji-Hana special! Wanna live ..On Edge?" Try my new Empress Plate! Contains sliced and Diced meats, asian corn, sliced bell pepers and rice so pure it cleans the soul.. - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Omg dad shutup - Wed Oct  7 05:31:05 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: ..... - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: It's a turtle. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Just like that boy... - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: And he can walk. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Uhh.. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: This village is filled with unique things. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: He.. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: I didn't know turtle human hybrids exist. - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: He passed in Kirigakure along with Koeki?... - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: Does that mean you can have sex with turtles and procreate? - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: He had eyes like that boy! - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ---... - Wed Oct  7 05:31:56 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: ...... - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: KILL THE BOY - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: Hot. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: But. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: <omit> - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: .... - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: HELL NO - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: It must of been that one weird guy.. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: What? - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: - omit - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: Look at that shell. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: He's part turtle. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: You know who I'm talking about right, Suitengu? - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Yes. - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Did he die in Kirigakure? - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: But it doesnt matter - Wed Oct  7 05:32:48 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Huh. . Who died? - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: This..Matters.. Hnnggh... count to three... - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: THE TURTLE HYBRID SPEAKS. - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: One... - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Alastor(LordxPatrick) says: Someone died? - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: Two... - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: As koeki dies... something was awakened... - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: So people -can- procreate with turtles. - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) thinks: Three... - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: And the offspring is viable. - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: What? I'm not actually a turtle-- - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Koeki. . ? You're lying. - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Fujitora. - Wed Oct  7 05:33:39 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) thinks: They're doing shinobi talk...I should leave.. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Tetsumi Jiki(Bloodline Killer X) says: Koeki what?.. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: I would like to speak with the village leaders... in private - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: I'll be leaving. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: Please tell my Aunt to send me a message. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Oi. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Kid. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Baen went to Kiri. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: I'll tell her when I get back to hell. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Why must you leave? - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: -omit- - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: He told me to give you that message. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: He's not available. - Wed Oct  7 05:34:30 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: ... - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Suitengu(XenoKuthric) says: I'm going then - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Violet, you are good to stay here until you speak with him. - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ..Baen went to Kiri. - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ..... - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Gotta run - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Ok... thank you... - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Kirie... - Wed Oct  7 05:35:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ....I will not leave the village without permission. - Wed Oct  7 05:36:12 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: . . . . . - Wed Oct  7 05:36:12 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) thinks: The blonde seems very honorable. - Wed Oct  7 05:37:04 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) thinks: Devoted to his village. - Wed Oct  7 05:37:04 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... is there a medic here? - Wed Oct  7 05:37:04 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I will be guarding the village gates myself. - Wed Oct  7 05:37:55 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: I- I wish i wasnt - Wed Oct  7 05:37:55 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Bullshit. Would there still be a body in tact? - Wed Oct  7 05:38:46 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... - Wed Oct  7 05:38:46 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: He didnt no... - Wed Oct  7 05:39:37 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: that roar... shook me... it will hauntme... - Wed Oct  7 05:39:37 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Im sorry... but she is gone - Wed Oct  7 05:40:28 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: ... - Wed Oct  7 05:41:20 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: I wonder where fuji is... - Wed Oct  7 05:43:02 2015
<br><br><font color=teal>*Reguel(Psychic_Warrior) says: ..... - Wed Oct  7 05:46:27 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Name??? - Wed Oct  7 05:47:18 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Of the attacker. - Wed Oct  7 05:48:09 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: I dont know but he is dead now.. - Wed Oct  7 05:48:09 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: . . .And what of Kirigakure. . Will it be okay? - Wed Oct  7 05:49:52 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: It was poisoned... nothing is alive there... - Wed Oct  7 05:49:52 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) says: Toxic mist covers the area - Wed Oct  7 05:50:43 2015
<br><br><font color=teal>*De la Cruze, Violet(Jarrodhun20) thinks: I cant tell him about ... -it- - Wed Oct  7 05:50:43 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Hng. .  - Wed Oct  7 05:50:43 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Are you asking me permission? - Fri Oct  9 01:56:03 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hassan is available. If you have ties here now, then you will have to clear it with him. - Fri Oct  9 01:56:54 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) sat there, wheelchair-less because this was Sunagakure, and laying across the bench in a mix of sadness and the feeling of abandonment. She couldn't navigate on her own, unless she intended to crawl, and that was the last thing she'd do.* - Fri Oct  9 01:57:45 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) thinks: Violet... - Fri Oct  9 02:16:32 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Dont argue with him... - Sat Oct 10 07:18:11 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Mountain duck... - Sat Oct 10 07:19:53 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Reguel calm down please... this is trival - Sat Oct 10 07:34:24 2015
<br><br><font color=teal>*Lera(Bailey42) says: Setsuko? - Sat Oct 10 17:46:14 2015
<br><br><font color=teal>*Lera(Bailey42) says: Perfect. Are you returning to Kirigakure any time soon? - Sat Oct 10 17:46:14 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) appeared to be within a wheelchair.

"Uhuh." Her voice was drained of enthusiasm.* - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Lera(Bailey42) says: .... - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Lera(Bailey42) says: What happened to you...? - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Run-in with the killer of Koeki. - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Lera(Bailey42) says: I see... - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Lera(Bailey42) says: Nevermind then. - Sat Oct 10 17:47:05 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Actually. Was there when he killed her. Couldn't do anything because my ankle was dislocated, and my leg was ruined. - Sat Oct 10 17:47:56 2015
<br><br><font color=teal>*Lera(Bailey42) says: I see. - Sat Oct 10 17:47:56 2015
<br><br><font color=teal>*Lera(Bailey42) says: I heard he was powerful. - Sat Oct 10 17:47:56 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: My career's probably over, this isn't going to heal. - Sat Oct 10 17:47:56 2015
<br><br><font color=teal>*Lera(Bailey42) says: *Shrug* Ask Zenaki, she may be able to help. - Sat Oct 10 17:47:56 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Who...? - Sat Oct 10 17:48:48 2015
<br><br><font color=teal>*Lera(Bailey42) says: She's a medic here. - Sat Oct 10 17:48:48 2015
<br><br><font color=teal>*Lera(Bailey42) says: Long white hair, crazy look. - Sat Oct 10 17:48:48 2015
<br><br><font color=teal>*Lera(Bailey42) says: You can't miss her. - Sat Oct 10 17:48:48 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Okay... - Sat Oct 10 17:50:30 2015
<br><br><font color=teal>*Lera(Bailey42) thinks: Now...how do I get a message to Kirie. - Sat Oct 10 17:50:30 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: It goes well Tor-tata. - Sat Oct 10 17:51:21 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I'm going to try getting back to Kirigakure. - Sat Oct 10 17:52:12 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I don't like the environment here, it'll only make my mood worse. - Sat Oct 10 17:52:12 2015
<br><br><font color=teal>*Lera(Bailey42) says: I see. I wish you luck. I'm returning but not until later. - Sat Oct 10 17:52:12 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Before I do that I need to find that Zenaki person. - Sat Oct 10 17:53:04 2015
<br><br><font color=teal>*Lera(Bailey42) says: I see, she's around somewhere. - Sat Oct 10 17:53:04 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) rolled over to the bench, kicking the wheelchair away with her one functioning leg. She'd simply lay sprawled across the bench silently.* - Sat Oct 10 17:56:28 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) rolled away in a wheelchair.* - Sat Oct 10 18:34:52 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) approached Zenaki within a wheelchair. Naturally it was attuned to the terrible environment that this village was asunder. She'd run her golden gaze across Zenaki's features, identifying what a fellow shinobi identified her as; she looked for a crazy look and long white hair. The latter was easier to perceive.

"Are you Zenaki?"* - Sat Oct 10 18:36:35 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: glasgow smile* - Sat Oct 10 18:40:00 2015
<br><br><font color=teal>*Dissida, Paine(TheSecretary) whispers: o-oh...i hope y-you will be able to e-explore other options s-soon.. - Sat Oct 10 18:40:00 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) extended her left leg out. Her ankle was dislocated, and her knee was -very- injured. It was practically shattered. She winced when she moved her leg just a little bit. "Fix this... please." She'd state, having swallowed her pride by the end of her statement.* - Sat Oct 10 18:42:33 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) thinks: I pray that she can fix this, or my shinobi career is over. - Sat Oct 10 18:43:24 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Yan. - Sat Oct 10 18:46:49 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Who won the spar? - Sat Oct 10 18:46:49 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: She won, and now she's going against him. - Sat Oct 10 18:46:49 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Yan, how do I get the paperwork to be allowed to leave the village? - Sat Oct 10 18:47:40 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Why do you need to leave the village? - Sat Oct 10 18:48:32 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: My aunt. - Sat Oct 10 18:48:32 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) felt a shiver of pain immerse her body. She'd yelp, her golden, dagger-like stare shifting to Paine. "Can... you not..?" She'd say rather hesitantly, trying not to convert all the pain into rage, because she'd probably scream in Paine's face if she did, regardless of the consequences. Her gaze would soften as she looked toward Zenaki.

"I... figured as much. I'm a medic myself... but I have -no- experience... I was going to learn from Koeki until.... she died.."* - Sat Oct 10 18:48:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: What's your business outside the village? - Sat Oct 10 18:48:32 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: To visit her, she lives in konohagakure. - Sat Oct 10 18:48:32 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I"ll check with Hassan, but you are a shinobi of suna now. - Sat Oct 10 18:49:23 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: I've..been a shinobi of sunagakure. - Sat Oct 10 18:49:23 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I don't know his policy on vacations, but we will find out for sure. - Sat Oct 10 18:49:23 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Mmm..Alright. - Sat Oct 10 18:49:23 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: I guess he won. - Sat Oct 10 18:50:14 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Kilm is a strong ninja. - Sat Oct 10 18:50:14 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I see. - Sat Oct 10 18:50:14 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I am glad he's on my team. - Sat Oct 10 18:50:14 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I.. don't care what the price is... I don't care how deep in debt I'll be for asking this favor of you. I'm desperate to continue my career as a shinobi. - Sat Oct 10 18:51:56 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: So.. please. - Sat Oct 10 18:51:56 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Setsuko, Violet left you here? - Sat Oct 10 18:51:56 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: She's returned to The Hidden Mist... - Sat Oct 10 18:51:56 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I was about to leave.. but I have high hopes of getting my leg fixed before I do.. - Sat Oct 10 18:52:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I see. - Sat Oct 10 18:52:48 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: No worries about the price.  - Sat Oct 10 18:52:48 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: You need to get fixed up.  - Sat Oct 10 18:52:48 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) thinks: What is that scroll for..? I'll ask him after.. - Sat Oct 10 18:53:39 2015
<br><br><font color=teal>*Kilm(Vysasi) says: Zenaki. - Sat Oct 10 18:53:39 2015
<br><br><font color=teal>*Kilm(Vysasi) says: Some help please? - Sat Oct 10 18:53:39 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I...appreciate it. - Sat Oct 10 18:53:39 2015
<br><br><font color=teal>*Kilm(Vysasi) says: Light-weight? - Sat Oct 10 18:53:39 2015
<br><br><font color=teal>*Katsune(Shimizu3598) thinks: Saying the name so casually.... - Sat Oct 10 18:54:30 2015
<br><br><font color=teal>*Katsune(Shimizu3598) says: Yeah. - Sat Oct 10 18:54:30 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) thinks: Seems like everyone is getting stronger. I hope I am too. - Sat Oct 10 18:54:30 2015
<br><br><font color=teal>*Katsune(Shimizu3598) says: . . . - Sat Oct 10 18:55:21 2015
<br><br><font color=teal>*Kilm(Vysasi) thinks: If they argue about who has bigger boobs again . . . I'm knocking both of them out. - Sat Oct 10 18:55:21 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Mmm.. - Sat Oct 10 18:57:04 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Yan. - Sat Oct 10 18:57:55 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: If you see hassan, ask him for me. - Sat Oct 10 18:58:46 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hm? - Sat Oct 10 18:58:46 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) left her leg extended out. She was afraid she'd damage it more if she moved it. A tense look consumed her facial features.* - Sat Oct 10 18:58:46 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I'll remember to. - Sat Oct 10 18:58:46 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Alright, thanks. - Sat Oct 10 18:58:46 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I need to be updated on vacation policy anyways. - Sat Oct 10 18:58:46 2015
<br><br><font color=teal>*Katsune(Shimizu3598) says: Thanks. . . - Sat Oct 10 19:00:28 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Mhm. - Sat Oct 10 19:00:28 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Well that looked interesting. - Sat Oct 10 19:01:20 2015
<br><br><font color=yellow>*Nakahara, Setsuko(TheOfficialMidknights) rested her leg as Zenaki told her to. She'd look toward the white haired female eagerly.* - Sat Oct 10 19:03:53 2015
<br><br><font color=teal>*Susumu(JustCallMeGromp) says: Well, I'll be in the main..area. - Sat Oct 10 19:04:44 2015
<br><br><font color=teal>*Katsune(Shimizu3598) says: Hmmm. - Sat Oct 10 19:05:36 2015
<br><br><font color=teal>*Katsune(Shimizu3598) says: Goodbye. - Sat Oct 10 19:05:36 2015
<br><br><font color=teal>*Dissida, Paine(TheSecretary) says: u-um..im right b-behind you - Sat Oct 10 19:05:36 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: basement* - Sat Oct 10 19:09:52 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: T..Thank you... - Sat Oct 10 19:09:52 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: For doing this... - Sat Oct 10 19:09:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: No problem.. I have to hm. - Sat Oct 10 19:10:43 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I don't think there is anyone else who can fix you uup. What happend? - Sat Oct 10 19:10:43 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Run-in with Koeki's killer. - Sat Oct 10 19:12:25 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Well. A fight with him. - Sat Oct 10 19:12:25 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I see. - Sat Oct 10 19:13:16 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: How did it end? - Sat Oct 10 19:13:16 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Beside you being injured. - Sat Oct 10 19:13:16 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: Koeki's dead. - Sat Oct 10 19:13:16 2015
<br><br><font color=teal>*Nakahara, Setsuko(TheOfficialMidknights) says: I think he escaped. - Sat Oct 10 19:13:16 2015
