<br><font color=yellow>*Heiwa(PythonJedi) didn't take his eyes away from the woman, his stare unwavering. "I asked if you knew my dad - Ushinawa," the young child responds back with.* - Sun Oct  4 01:59:02 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hey. - Sun Oct  4 06:42:20 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: How did the training go? - Sun Oct  4 06:42:20 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Good, Heiwa is getting the ropes down. - Sun Oct  4 06:43:12 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Hm. - Sun Oct  4 06:44:54 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Soooo, what's going on? - Sun Oct  4 06:45:45 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Are you okay, Hideki? - Sun Oct  4 06:45:45 2015
<br><br><font color=teal>*Hideki(Assassin241) says: I'm fine. - Sun Oct  4 06:46:36 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Alright, I'm glad. - Sun Oct  4 06:46:36 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Who's this, Uncle Hideki? - Sun Oct  4 06:47:28 2015
<br><br><font color=teal>*Hideki(Assassin241) says: This is Lyala.. - Sun Oct  4 06:47:28 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Uncle? Oh.. - Sun Oct  4 06:48:19 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Hello! My name is Lyala. - Sun Oct  4 06:50:01 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Oh. My name is Heiwa. - Sun Oct  4 06:50:52 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: So, Heiwa, how are you? *smiles* - Sun Oct  4 06:52:35 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) doesn't exchange a smile of his own, instead averting his gaze elsewhere to avoid looking at hers. "I'm okay. Uncle Hideki taught me some neat things."* - Sun Oct  4 06:58:33 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: That's good, he's a great uncle, hah. - Sun Oct  4 06:58:33 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Mmmm. - Sun Oct  4 06:58:33 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: What are your elements? - Sun Oct  4 06:58:33 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Fire and Water. - Sun Oct  4 07:00:16 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Want to learn a water technique? - Sun Oct  4 07:02:49 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) snapped his eyes back to her, gaining some interest. "What is it?" the boy asks, stepping a bit closer.* - Sun Oct  4 07:04:32 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Well, here. - Sun Oct  4 07:05:23 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) takes the scroll from her, and nods his head, briefly showing a genuine bit of a smile on his face. "Thank you." the child says to the woman, bowing his head in general respect. * - Sun Oct  4 07:11:21 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Hehe, no problem. - Sun Oct  4 07:12:12 2015
<br><br><font color=teal>*Lyala(BoyFlareon) says: Make me proud. - Sun Oct  4 07:12:12 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) sees the fgt comin an mak handseals trap in gernjutsu* - Sun Oct  4 16:56:44 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) steps up to Niza again, the child having a new proposal this time. "Hey, Mister Raikage. Can I try another jutsu on you?" * - Sun Oct  4 17:17:13 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Sure. - Sun Oct  4 17:18:56 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Can we go outside then? - Sun Oct  4 17:19:47 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Sure. - Sun Oct  4 17:19:47 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) nodded. "Okay. I'm ready," the child says aloud to the kage, bringing his hands up infront of his chest interlocking them between eachother. Through five sets of hand seals he'd rotate through, a discernable delay between each one showing a sense of unfamiliarity with their usage still. For the entire process his eyes remained on Niza, no longer a cold stare like the child normally had, but a bit more energy in his actions. When he finally released through the final one he'd send a surge of chakra out of his body and hold his hands up high in the air as if he were straining to control something.* - Sun Oct  4 17:25:45 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) kept his hands raised high above his head, a sudden sweltering heat sweeping through the area as something formed above the child. In very short time at all a massive ball of flames forms above him, starting out as a small bit of fire that pulsatingly expanded out to a massive length. A confident smirk crosses across Heiwa's face, and quickly his arms descend out towards the Raikage as if he were throwing something heavy towards him. 

As if on command the giant ball of flames slowly starts inching towards the area the Raikage was initially standing in, the heat intensifying with every second of it nearing as if there was truly a massive ball of fire headed straight towards the man and the academy behind him. Yet could a child so young truly control such destructive power? In a few seconds, if not stopped, it'd seem it would even impact against the area causing untold destruction.* - Sun Oct  4 17:41:58 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) by now knew the effects would get pretty debilitating, and so seeing the Raikage speaking so calmly  and surely through it was a pretty good indicator that he was seen through. 

"How'd you know it wasn't real?" the child asks.* - Sun Oct  4 17:58:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Hideki, was it? - Sun Oct  4 17:58:11 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Hm? - Sun Oct  4 17:58:11 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Yeah. - Sun Oct  4 17:58:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Snitches after you. - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Snitches? - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ye'. - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Who snitched? - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Some dude named Kilm. - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Hideki(Assassin241) says: He's a pussy. - Sun Oct  4 17:59:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Dunno, they living in Sunagakure now. Him and his possie. - Sun Oct  4 17:59:53 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Just be careful, you know? - Sun Oct  4 17:59:53 2015
<br><br><font color=teal>*Hideki(Assassin241) says: His possie ain't shit either. - Sun Oct  4 17:59:53 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: I've been under the effects of this technique before. The intensity of it seems unrealistic to  be...well...real, so I associated it with genjutsu. - Sun Oct  4 17:59:53 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Oh..Hrm. Hey, Hideki! Can I try something on you? - Sun Oct  4 18:01:36 2015
<br><br><font color=teal>*Hideki(Assassin241) says: No. - Sun Oct  4 18:01:36 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Why not? - Sun Oct  4 18:01:36 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Not know, Heiwa. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Hideki(Assassin241) says: now* - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: ... - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: So Kilm wants to be a snitch. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: And have his possie after me. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Hideki(Assassin241) thinks: What a pussy.. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Kuro(Ichigo10101) says: .... - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Hideki I need to speak with you. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Hideki(Assassin241) says: Sure. - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Kuro(Ichigo10101) thinks: Is something going on? - Sun Oct  4 18:02:27 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Hrmm.. Hey.  - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Can I try something on you? - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Yo, little bro. - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -No. - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Heiwa(PythonJedi) says: Why not? - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Heh. - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I don't like 'Genjutsu' shits. - Sun Oct  4 18:05:52 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I heard your convo. - Sun Oct  4 18:06:43 2015
<br><br><font color=teal>*Heiwa(PythonJedi) thinks: ..I wish dad was here. He'd help me with it. - Sun Oct  4 18:06:43 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) lightly lowered his head. "Alright.."* - Sun Oct  4 18:07:34 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: ... Maybe if I headbutt this lil' nigga he'll cheer up. - Sun Oct  4 18:08:25 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: 'Ey. - Sun Oct  4 18:10:08 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: I can help you with that. - Sun Oct  4 18:10:08 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: But it ain't gonna be on me. - Sun Oct  4 18:10:08 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: So, kid.. Let me tell you about the birds and the - - Sun Oct  4 18:10:59 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) pulled his head up, glancing at the red head. "He will?" The kid seemed to be getting a bit excited hearing that.* - Sun Oct  4 18:11:50 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: See lil' man, he agreed to it. - Sun Oct  4 18:14:24 2015
<br><br><font color=teal>*Bernadotte(Iron Zorro) says: What is going on? - Sun Oct  4 18:16:06 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) smiled a bit. "Okay! Mister Bern, look over here!" the child says, taking a position a decent bit away from him.* - Sun Oct  4 18:16:57 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) presumably would have Bernadotte's attention now with Amon pointing him towards the child. Assuming such, the child went into action. Both hands are brought up to his chest, a simple rotation of his hands appearing infront of him as his chakra expanded outwards, moulding into a new shape with every seal made. And then at the end he'd expand this power outwards, finishing his hand seals and holding his hands high up into the air.* - Sun Oct  4 18:22:56 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) || Suddenly appearing directly above the child would be a small ball of flames which progressively expanded outwards into a massive ball of fire seemingly being held by the child's outstretched hands - Goku Spirit Bomb holding style. Everything, including even the intense heat of the flames could be felt from this far away, and with a wave of his hands downwards it'd begin to descend towards the red head.

As it did so the flames got even more intense, seemingly appearing as if it would crash down on him and the surrounding area in only a few seconds carrying all that heat with him.* - Sun Oct  4 18:31:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) whispers: Let me know when you turn eighteen. - Sun Oct  4 18:33:10 2015
<br><br><font color=teal>*Callis, Ajax(SuckMyHairyNutz) says: Yo. - Sun Oct  4 18:35:44 2015
<br><br><font color=teal>*Callis, Ajax(SuckMyHairyNutz) says: I- I mean, 'hi!' - Sun Oct  4 18:35:44 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) smiled, almost sadistically at that as he saw the response from Bernadotte. His first time he actually got to see the success of his work! The flames would be descending almost fully on him by now, nearly touching at his skin when Heiwa approached him, hands formed in the seal of the ram  along the way preparing his chakra. Of course he could have just ended the jutsu at will, presumably, but this was extra training.

His hand presses against Bernadotte and resets the flow of his chakra just before the flames touched his skin immediately getting rid of all sensations of the act.* - Sun Oct  4 18:39:08 2015
<br><br><font color=teal>*Callis, Ajax(SuckMyHairyNutz) says: Urm. . . So. - Sun Oct  4 18:43:24 2015
<br><br><font color=teal>*Callis, Ajax(SuckMyHairyNutz) says: Hi. - Sun Oct  4 18:43:24 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: ... - Sun Oct  4 18:43:24 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: This nigga comin' up here, and he say 'Hi'? - Sun Oct  4 18:44:16 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) steps away from the man, shaking his head. This was one of those people his parents warned him about with all those bad touch lectures.* - Sun Oct  4 18:45:58 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: So what is everyone doin'. - Sun Oct  4 19:09:52 2015
<br><br><font color=teal>*Gin(TheGraveyardPoet) says: Hi. - Sun Oct  4 21:42:36 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) Looks at gin and snaps there fingers saying "HILO!"* - Sun Oct  4 21:57:58 2015
<br><br><font color=yellow>*Heiwa(PythonJedi) turns his stare towards Gin, optics flickering in his direction. "Hello."* - Sun Oct  4 22:03:56 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: The fuck's my sister at? - Sun Oct  4 22:07:21 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: This nigga has a sister? Time to hit on that. - Sun Oct  4 22:09:55 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Threesome. - Sun Oct  4 22:09:55 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Yo'. - Sun Oct  4 22:10:46 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Hm? - Sun Oct  4 22:10:46 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: What's up, bro? - Sun Oct  4 22:10:46 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Wheres that Raikage man at. Didn't you ask him for money? - Sun Oct  4 22:11:37 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: The guy just left, I was hounding him for a bit. - Sun Oct  4 22:11:37 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: But then he just kinda vanished. - Sun Oct  4 22:11:37 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Well damn. - Sun Oct  4 22:12:28 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Wanna find him? - Sun Oct  4 22:12:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ye, might as well. - Sun Oct  4 22:12:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Let's check up in the mansion though. - Sun Oct  4 22:15:02 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Bern. - Sun Oct  4 22:15:53 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Is Niza in the mansion? - Sun Oct  4 22:15:53 2015
<br><br><font color=teal>*Bernadotte(Iron Zorro) says: Yeh. - Sun Oct  4 22:15:53 2015
<br><br><font color=teal>*Bernadotte(Iron Zorro) says: I dunno - Sun Oct  4 22:15:53 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Sun Oct  4 22:25:16 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Found him. - Sun Oct  4 22:25:16 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: That was fast. - Sun Oct  4 22:25:16 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Omit - - Sun Oct  4 22:25:16 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Hey. Raikage. Why do you hate us. - Sun Oct  4 22:26:08 2015
<br><br><font color=teal>*Reguel(Airide) says: Thats a dumb question. - Sun Oct  4 22:26:08 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Hate? I feel no hate. - Sun Oct  4 22:26:59 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: You do. - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: We look for you, and you fors- - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: If you don't feel hate.. then you feel compassion, and if you feel compassion, you feel compassion for Kojiro's trainin'. Therefor, you should let him get some training equipment. - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Right?  - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Yeah. - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Well, I wanted to ask about - Yeah! - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Reguel(Airide) says: Can you let him talk? - Sun Oct  4 22:27:50 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: ... Did this nigga bring a spa with him? - Sun Oct  4 22:28:41 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: What I should do, is save funds for a better hospital. - Sun Oct  4 22:28:41 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: But if Kojiro got better trainin' he would be stronger, and if he was stronger. He wouldn't be hurt. Therefor.. not needing the hospital. - Sun Oct  4 22:28:41 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Yeah, he's right... We both can like. - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Like. - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: I don't recall Kojiro being the only villager. - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: One mi- - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: But I'm black. - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Doesn't that count for something? - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: No. - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Sun Oct  4 22:29:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Racist.. - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: But I'm white. Does -that- count for something? - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: No. - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: ... - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: -- - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Reguel(Airide) says: I want to request to take a leave. - Sun Oct  4 22:30:24 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: ...And your reason is? - Sun Oct  4 22:31:15 2015
<br><br><font color=teal>*Reguel(Airide) says: Misa is an unstable mess, our best medic is dead, and I would like to further my training by training under another medic if you know of one. - Sun Oct  4 22:32:57 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: I'll just have to wear a purple wig, and trick the Raikage into thinking I'm a lady so I can get his money. - Sun Oct  4 22:32:57 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: So, uh. - Sun Oct  4 22:33:48 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I guess I can't get those weights.. - Sun Oct  4 22:33:48 2015
<br><br><font color=teal>*Reguel(Airide) says: Requesting a leave to further my development and improve myself so that I could be of more use for the Raikage and those of Kumogakure, that's my reasoning. - Sun Oct  4 22:34:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: The only other medic I know of is the Mizukage, and she doesn't teach to those not of Kirigakure last I recall. - Sun Oct  4 22:34:40 2015
<br><br><font color=teal>*Reguel(Airide) says: So not even a messengar bird with your seal would work? - Sun Oct  4 22:36:22 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: I doubt it. - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: She dislikes me. - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Probably because I made a pass at her. - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Koeki is still the Mizukage right? - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Indeed. - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: I heard more Kiri nin left. - Sun Oct  4 22:37:13 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Yo'. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: She's a horrible leader, as you witnessed. Hence why I'm here. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: What kinda weights you wantin'? - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: :LOL NIZa - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Oh. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: They are. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Called Vambraces. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Metal weights you put around your wrists. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: How much they cost? - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Heavy as hell, made out of full gold. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: One million. - Sun Oct  4 22:38:04 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: ... - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: I got'chu. - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ye', they aren't ch- - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Wait, what?? - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Raikage man. - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Do you know where to get.. vambrace things? - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Wait, tel- .. Tell me how I can ... Pay you back man.. - Sun Oct  4 22:38:56 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Think you gotta order them. - Sun Oct  4 22:39:47 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Where from? - Sun Oct  4 22:39:47 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Raikage gotta put in the order. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Raikage man. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Put in a order for two of'em. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: A pair for Kojiro and I. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: From the Gezo. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: I wish for a pair too. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Such a thing. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Is beyond our funds. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: I got'chu - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: I see. - Sun Oct  4 22:40:38 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: A million is indeed, not enough. - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Nor ten million. - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: .... - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Then what of sand bags? - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: ? - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: We'll make our own. - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I saw the uh...  - Sun Oct  4 22:41:29 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Aw ye'. - Sun Oct  4 22:44:54 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Don't worry man. We'll be ripped in no time. - Sun Oct  4 22:44:54 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Hell yeah. - Sun Oct  4 22:45:45 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Those that don't dodge the edge of my Shibuki blade won't recieve weights though. - Sun Oct  4 22:45:45 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: omit - Sun Oct  4 22:45:45 2015
<br><br><font color=teal>*Hikensha, Takumi(Nexus 420) says: Deku can't beat Bakugou - Sun Oct  4 23:00:16 2015
<br><br><font color=teal>*Hikensha, Takumi(Nexus 420) says: omit - Sun Oct  4 23:00:16 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Lets play a game. - Sun Oct  4 23:02:49 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: We punch eachother in the face until one of us falls down. - Sun Oct  4 23:02:49 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Sounds cool for me. - Sun Oct  4 23:02:49 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Fuck this. I'm out. Not going to have my head stuck in some death trap. Nope.-omit- - Sun Oct  4 23:02:49 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: That sounds stupid. - Sun Oct  4 23:04:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: It's not for the faint of heart. - Sun Oct  4 23:04:32 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Or the faint of face. - Sun Oct  4 23:04:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Ha. - Sun Oct  4 23:04:32 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Why just the face? - Sun Oct  4 23:04:32 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Cus'. - Sun Oct  4 23:05:23 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Why not an actual test of strength. - Sun Oct  4 23:05:23 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Like? - Sun Oct  4 23:06:14 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: How about - Sun Oct  4 23:06:14 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: We see how far we can throw'ya? - Sun Oct  4 23:06:14 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Damn, that sounds legit. - Sun Oct  4 23:06:14 2015
<br><br><font color=teal>*Rokujou, Kida(Shiziru101) says: Fine then. - Sun Oct  4 23:07:05 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Awesome. - Sun Oct  4 23:07:05 2015
<br><br><font color=teal>*Asteroth(Lordlol45) thinks: Mm. . .He's strong. - Sun Oct  4 23:10:30 2015
