<br><font color=teal>*Ryutou, Ai(Sennalove) says: I plan on holding back in this part. - Tue Dec  1 22:36:22 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: So we find some vandal asshole? - Wed Dec  2 04:39:02 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Gotcha... - Wed Dec  2 04:39:02 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Koji, you find the guy, I'll beat him up, I guess..? Ugh... man, I just realized. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Oh yeah Tort-tata me and ivel went and help build that castle. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: -- Sanoke. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: What level of damage is acceptable? I'm bad at 'non-damaging' attacks. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Hrm? - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Like. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: The thing is beautiful. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I use a sword. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Living? Body parts not severed. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: ....A'right. - Wed Dec  2 04:39:53 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: You did? <@Trilliam> - Wed Dec  2 04:40:44 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Sounds good Mitsunara, lets get going then. - Wed Dec  2 04:40:44 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Mrm.. - Wed Dec  2 04:40:44 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Yup. - Wed Dec  2 04:40:44 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: It was awesome. - Wed Dec  2 04:40:44 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: We gave team a glass roof with all kinds of cool paintings. - Wed Dec  2 04:41:36 2015
<br><br><font color=teal>*Tsukinomi(Original Ziare) says: Good luck Koji. - Wed Dec  2 04:42:27 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Oh. .Hrm. . He's. . Uuh. - Wed Dec  2 04:43:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: I swear the way she calls Sanoke. . . .  .That is a mouthful. - Wed Dec  2 04:43:18 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) thinks: It's what I called Hassan... - Wed Dec  2 04:43:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: It was a mouthful then too. - Wed Dec  2 04:43:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: What's so special about his eyes? - Wed Dec  2 04:54:24 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: They are made of Cum. - Wed Dec  2 04:54:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Whaaaa? - Wed Dec  2 04:55:15 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: That's not special. - Wed Dec  2 04:55:15 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: That's nasty. - Wed Dec  2 04:55:15 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) thinks: Hm.. - Wed Dec  2 04:59:31 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Ai how do you think the tournament is going to go? - Wed Dec  2 05:02:04 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *yawn*  Nice day. - Wed Dec  2 05:16:35 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Yes it is - Wed Dec  2 05:17:26 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hmmm. - Wed Dec  2 05:34:30 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Hmmmmm. - Wed Dec  2 05:34:30 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Man. - Wed Dec  2 05:37:55 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: I think I'll go vist some of my jail buddies. - Wed Dec  2 05:37:55 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You should man. - Wed Dec  2 05:38:46 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: But finding a new master sounds funer. - Wed Dec  2 05:39:37 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: But then again im runing out of money. - Wed Dec  2 05:39:37 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Man so many problems no solutions. - Wed Dec  2 05:39:37 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Life man. - Wed Dec  2 05:40:28 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Jutsu we need Jutsu. - Wed Dec  2 05:42:11 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You need a master man. - Wed Dec  2 05:43:02 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: I know man but appareanlty Lightingning is rare. - Wed Dec  2 05:43:53 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Yea I don't have it. - Wed Dec  2 05:43:53 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hey yo Marco how are those cards coming? - Wed Dec  2 05:44:44 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: What you going to do with cards Trill? - Wed Dec  2 05:44:44 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *waves at Nami* - Wed Dec  2 05:44:44 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: You'll  understand when you get them. - Wed Dec  2 05:45:36 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: I am getting some? - Wed Dec  2 05:45:36 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Hmmmm..... - Wed Dec  2 05:45:36 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Hiii. - Wed Dec  2 05:45:36 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Sure I guess. - Wed Dec  2 05:45:36 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: My boy. - Wed Dec  2 05:46:27 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: How's it going Nami? - Wed Dec  2 05:46:27 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: It'sgoinggood. - Wed Dec  2 05:47:18 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: That's good. - Wed Dec  2 05:48:09 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: There is going to be a festival after the chuunins. - Wed Dec  2 05:48:09 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Did you hear about it? - Wed Dec  2 05:48:09 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Nah. - Wed Dec  2 05:48:09 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Yea, Kyu said that it is going to be a maid cafe thing going on and some other sruff. - Wed Dec  2 05:49:00 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You want to go? - Wed Dec  2 05:49:00 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Sure. - Wed Dec  2 05:49:00 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Great. - Wed Dec  2 05:49:52 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Hey, lets fight. - Wed Dec  2 05:49:52 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Fight? I don't want to fight. - Wed Dec  2 05:50:43 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You don't want to spar? - Wed Dec  2 05:50:43 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: I mean, I -can-. - Wed Dec  2 05:53:16 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You don't have to if you don't want too. - Wed Dec  2 05:54:59 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: I kind of want to learn a jutsu. - Wed Dec  2 05:54:59 2015
<br><br><font color=teal>*Hassan, Trilliam(VantetheGreat) says: Marco! - Wed Dec  2 05:55:50 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: I still have to learn that rock breaking jutsu. - Wed Dec  2 05:56:41 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Me either. - Wed Dec  2 05:58:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: What elements do you know? - Wed Dec  2 05:58:24 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: I don't use elements. - Wed Dec  2 05:58:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Ok well there is still one thing that I can show you if you want it. - Wed Dec  2 05:58:24 2015
<br><br><font color=teal>*Kinami Hassan(Ninasky115) says: Hmm? Sure. - Wed Dec  2 05:58:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Alright come on. - Wed Dec  2 05:59:15 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hi chikyu.. - Wed Dec  2 06:00:57 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Chi did you get nerfed? - Wed Dec  2 06:00:57 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: -for occ- - Wed Dec  2 06:01:48 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Hey, anyone know where the Kazekage's at? - Wed Dec  2 07:04:06 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: He went home I presume with Mirai - Wed Dec  2 07:04:06 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Hmm, it did take a while to capture that guy. I need to go clean my clothes.. Graghu - Wed Dec  2 07:05:48 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) thinks:  Did this nigga just have a seizure - Wed Dec  2 07:05:48 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I hope that stank doesn't stick to me. - Wed Dec  2 07:05:48 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) thinks: -omit- - Wed Dec  2 07:05:48 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Hey.~ - Wed Dec  2 07:08:22 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: Marco, right? - Wed Dec  2 07:08:22 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Oh, Izanami. Hey, how you been? - Wed Dec  2 07:08:22 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: S- - Wed Dec  2 07:08:22 2015
<br><br><font color=teal>*Ryujin, Izanami(Twerk_Tyrant) says: I've been better. - Wed Dec  2 07:08:22 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Sorry to hear that, yo. - Wed Dec  2 07:10:04 2015
<br><br><font color=teal>*Hokuma, Mirai(Rakkatta) says: Hi Tsuki. - Wed Dec  2 07:10:04 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Mitsuna I havent seen you in a while - Wed Dec  2 07:13:29 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Yo, Priest. - Wed Dec  2 07:13:29 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: I was out on a mission for a while. - Wed Dec  2 07:13:29 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: I see, and your not dead... I guess thats good. - Wed Dec  2 07:14:20 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Hah! - Wed Dec  2 07:14:20 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Hrm?  - Wed Dec  2 07:14:20 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: You and Koji did it? - Wed Dec  2 07:17:45 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Ayup. - Wed Dec  2 07:18:36 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: The Desert owls have the stanky little midget in Jail already. - Wed Dec  2 07:18:36 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Yups. - Wed Dec  2 07:18:36 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Sanoke - Wed Dec  2 07:18:36 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Thank you, let me know if ya need me again. - Wed Dec  2 07:19:28 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) thinks: Is this guy going to talk? - Wed Dec  2 07:19:28 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Can I get a few missions or something... I need to futher my experience  - Wed Dec  2 07:19:28 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Bitchin... - Wed Dec  2 07:20:19 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: That's two B-Ranks on my record total, too... Nice. Anyway. - Wed Dec  2 07:21:10 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Lyan. - Wed Dec  2 07:21:10 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: Leraaaaa.~ - Wed Dec  2 18:43:50 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Hey hun~ - Wed Dec  2 18:43:50 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: I sort of need money... - Wed Dec  2 18:48:57 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Hmm? Sure, how much do you need? - Wed Dec  2 18:48:57 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: Uhh... I'm not sure but I wanted to start making pills. - Wed Dec  2 18:48:57 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Alright. - Wed Dec  2 18:49:48 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Hmm...well, my funds are your funds. - Wed Dec  2 18:49:48 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: What's been happening on the front of my weapon? - Wed Dec  2 18:55:47 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: *nod* - Wed Dec  2 18:56:38 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: I've asked Marco, he said its nearly done. - Wed Dec  2 18:56:38 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) whispers: (I've taken Iza on as my student Icly as well. She's going to get Dust eventually) - Wed Dec  2 19:00:03 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: Good good... I kind of want to learn how to use them soon. - Wed Dec  2 19:01:45 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Mhm - Wed Dec  2 19:01:45 2015
<br><br><font color=teal>*Nakano, Kiyoko(HypnoticEssence) says: Where have you been! - Wed Dec  2 19:24:48 2015
<br><br><font color=teal>*Hassan, Lera(DyslexicFairyDinosaur) says: Hm? - Wed Dec  2 19:24:48 2015
<br><br><font color=yellow>*Tsukinomi(Original Ziare) backstabs Lera and steals her Samehada before leaving.* - Wed Dec  2 19:49:32 2015
<br><br><font color=yellow>*Tsukinomi(Original Ziare) stood in front of the empty classroom and got down to traiing some of her techniques then and there. She needed to master the summoning jutsu now while she still had the oportunity.

Tsuki bit into the tip of her thumb and praced the way to bounce chakra off of the base of her palm. It was the art of bouncing chakra off of her palm that she had trouble doing.

Tsuki continued the practice for bouncing chakra off of her palm. There were only five handseals and if she was able to truely bounce the chakra off of itself quickly there would be no downtime to her jutsu

Once again she bounced chakra off of the base of her palm. She had exellent chakra control and was able to do things like this with ease, but it was not fast enough for her liking.

Tsuki heald her hand out and bounced more chakra off of her palm, she was using so much chakra at this point she could see it without her Byakugan, and hat s when it hit her.

Tsuki activated her byakugan to see the chakra pathways and watch how her chakra seemingly moved across her hand. She nodded to herself as she watched the way her chakra moved.

* - Wed Dec  2 20:19:24 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: I want a katana! - Wed Dec  2 23:31:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Hmmm. - Wed Dec  2 23:31:24 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: That is expensive buddy. - Wed Dec  2 23:31:24 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Well that sucks cause I wanna use two of them at once! Like you see on T.V - Wed Dec  2 23:32:16 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *laughs*  How about we just get you a tanto for now? - Wed Dec  2 23:32:16 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Ummm~.... Maybe... maybe... - Wed Dec  2 23:33:07 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Someone said something about a bokken once when talking about swordplay... What's a bokken? - Wed Dec  2 23:33:07 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: I was going to ask you that. - Wed Dec  2 23:33:58 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: But you're suppose to know~ - Wed Dec  2 23:33:58 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Why am I supposed to know? - Wed Dec  2 23:34:49 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: A wooden katana. - Wed Dec  2 23:34:49 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Used for training. - Wed Dec  2 23:34:49 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) thinks: I'm glad he knew. - Wed Dec  2 23:34:49 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Ooo where can I get one of those? - Wed Dec  2 23:34:49 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: No idea. - Wed Dec  2 23:36:32 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Darn - Wed Dec  2 23:36:32 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Too close to one. - Wed Dec  2 23:38:14 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Aw no fair. - Wed Dec  2 23:38:14 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Why is that not fair? - Wed Dec  2 23:38:14 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Cause you said bad words over cake. - Wed Dec  2 23:39:05 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: . . . - Wed Dec  2 23:39:05 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: I was told to stop too. - Wed Dec  2 23:39:05 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Plus I'm older. - Wed Dec  2 23:39:05 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Awh. - Wed Dec  2 23:39:05 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *laughs* - Wed Dec  2 23:39:56 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: O yea, sorry about your name change. - Wed Dec  2 23:39:56 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: What name change? I have too many already hard to keep track. - Wed Dec  2 23:39:56 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Apparently, you aren't Green Hiro anymore. - Wed Dec  2 23:40:48 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: You are Green Ranger. - Wed Dec  2 23:40:48 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: That's just a nickname... Right? - Wed Dec  2 23:40:48 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Yup yup, but you looked like you really liked Green Hiro. - Wed Dec  2 23:41:39 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *strikes pose* - Wed Dec  2 23:41:39 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Well Green Ranger is just as good~ * Strikes his pose* - Wed Dec  2 23:42:30 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *laughs* Sure is champ! - Wed Dec  2 23:42:30 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Oh! Can you teach me something cool? - Wed Dec  2 23:43:21 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Uhhhhh. - Wed Dec  2 23:43:21 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Uhhhhhhhh - Wed Dec  2 23:43:21 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Hmmmm. - Wed Dec  2 23:43:21 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Like what? - Wed Dec  2 23:43:21 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: I no know. You're the big bro you have to pick. You have all the jutsus, heheh. - Wed Dec  2 23:44:12 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Your not gonna make this easy are you? *laughs* - Wed Dec  2 23:44:12 2015
<br><br><font color=teal>*Hiroshi(Marchie15) says: Nope!~ - Wed Dec  2 23:44:12 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: *laughs* Come on, I will think of something. - Wed Dec  2 23:45:04 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Why so quiet, though? - Wed Dec  2 23:45:55 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Works. Lead. - Wed Dec  2 23:55:18 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: Will you say that when an enemy attacks? - Thu Dec  3 00:38:49 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Maybe... You don't know me. - Thu Dec  3 00:38:49 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Can you stop being weird... - Thu Dec  3 00:41:23 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: This is weird? - Thu Dec  3 00:41:23 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Yes. - Thu Dec  3 00:42:14 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: How? - Thu Dec  3 00:44:48 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: I don't know... - Thu Dec  3 00:55:53 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: It's hard to explain this sort of stuff... - Thu Dec  3 00:55:53 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: Then I'm not weird. - Thu Dec  3 00:55:53 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Just.....Don't sneak up behind friends. - Thu Dec  3 00:55:53 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: ... - Thu Dec  3 00:55:53 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) thinks: Since when were we friends? I don't recall giving this person my name. Or maybe I did..I don't remember. - Thu Dec  3 00:56:44 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) thinks: I suppose we can be 'friends'. She's more interesting than the others. It's somewhat fun to pick on her. - Thu Dec  3 00:56:44 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: I didn't sneak up on you. - Thu Dec  3 00:57:36 2015
<br><br><font color=teal>*Tsukinomi(Original Ziare) says: Mmm.. - Thu Dec  3 00:57:36 2015
<br><br><font color=teal>*Tsukinomi(Original Ziare) says: What's cooler. - Thu Dec  3 00:57:36 2015
<br><br><font color=teal>*Tsukinomi(Original Ziare) says: A moose or a reigndeer? - Thu Dec  3 00:57:36 2015
<br><br><font color=teal>*Aoi(ByeFelicia) says: Moose. - Thu Dec  3 00:58:27 2015
<br><br><font color=teal>*Chikyu Kasanari(Crimson Cresent) says: Reindeer - Thu Dec  3 00:59:18 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: A moose. They're powerful ha - Thu Dec  3 01:01:00 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: IT'S MORPHIN TIME!-OMIT - Thu Dec  3 01:05:16 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) says: .... - Thu Dec  3 01:09:32 2015
<br><br><font color=teal>*Yoko(Dark_Kadaj12) thinks: I'll just go back to training.. - Thu Dec  3 01:12:06 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: ... - Thu Dec  3 01:23:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hideo.. - Thu Dec  3 01:24:03 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Wanna spar? - Thu Dec  3 01:24:03 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Hmm? - Thu Dec  3 01:24:03 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Sure. - Thu Dec  3 01:24:54 2015
<br><br><font color=teal>*Hideo, Hiroshi(Anonymouse player) says: Come on Green. - Thu Dec  3 01:25:45 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Hey hun. - Thu Dec  3 01:45:23 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Hey. - Thu Dec  3 01:50:30 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: How ya day going? - Thu Dec  3 01:53:04 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Mellow, really. - Thu Dec  3 01:59:53 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I see. - Thu Dec  3 02:03:18 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Mhmm.. - Thu Dec  3 02:04:09 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Lazy day I guess. - Thu Dec  3 02:09:16 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Yeah. - Thu Dec  3 02:10:59 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: I have something for you. - Thu Dec  3 02:13:32 2015
<br><br><font color=teal>*Hokuma, Mizora(Dandere-chan) whispers: Hm? - Thu Dec  3 02:14:24 2015
<br><br><font color=teal>*Ryutou, Ai(Sennalove) whispers: Follow me. - Thu Dec  3 02:14:24 2015
<br><br><font color=teal>*Hiroshi(Marchie15) thinks: Darn... - Thu Dec  3 08:07:40 2015
<br><br><font color=teal>*Hiroshi(Marchie15) thinks: Well... at least she's around... I can talk to her later. - Thu Dec  3 08:09:23 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Hrm? - Thu Dec  3 09:08:16 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: What isi t, Priest? - Thu Dec  3 09:08:16 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: I want to apologize... - Thu Dec  3 09:09:07 2015
<br><br><font color=teal>*Akimora, Mitsunara(SephirothSage) says: Reallyyy. - Thu Dec  3 09:09:07 2015
<br><br><font color=teal>*Lyan, Bryson(Ninjagangster90210) says: Yes... - Thu Dec  3 09:09:58 2015
