<br><font color=yellow>*Rei(BoyLeafeon) smiles at the male, that spoke to her. Such a nice guy to speak when it's so quiet.* - Wed Sep 02 14:52:48 2015
<br><br><font color=yellow>*Rei(BoyLeafeon) smiles at Kronos before sitting down on the bench, raising a leg on-top of the other while looking at the sand next to her. * - Wed Sep 02 18:54:17 2015
<br><br><font color=yellow>*Andraste(BoyLeafeon) shrugs.* - Mon Sep 07 18:28:16 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: I am cuarious. - Mon Sep 07 18:32:32 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: curious) - Mon Sep 07 18:32:32 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: What lesson were you going to show him? - Mon Sep 07 18:32:32 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: The beauty of my garden, perhaps make him a potion of love. Something where he would be able to express his feelings towards someone, that he likes. Why? Jealous? - Mon Sep 07 18:33:23 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: No. - Mon Sep 07 18:34:14 2015
<br><br><font color=yellow>*Andraste(BoyLeafeon) rose an eyebrow, poking his knee before staring back at the sky. "Whatever you say, Nozumi."* - Mon Sep 07 18:35:05 2015
<br><br><font color=yellow>*Andraste(BoyLeafeon) stands there all beautiful like because that's what she is. * - Mon Sep 07 20:24:19 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: You check your garden? - Mon Sep 07 20:24:19 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: Noooot yet. - Mon Sep 07 20:26:01 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: If you neglect them they will die. - Mon Sep 07 20:26:01 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Hmph. - Mon Sep 07 20:26:01 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: HAH! - Mon Sep 07 20:26:52 2015
<br><br><font color=yellow>*Andraste(BoyLeafeon) starts to laugh before glaring at Nozumi.

"Don't you say that about my flowers."* - Mon Sep 07 20:26:52 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: This sucks. - Mon Sep 07 21:26:36 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: Tell me about it. - Mon Sep 07 21:26:36 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: It won't be long beore... - Mon Sep 07 21:27:28 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: The vultures come out, if you know what I mean. - Mon Sep 07 21:27:28 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: The what? - Mon Sep 07 21:28:19 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Men who will be hounding you. - Mon Sep 07 21:30:01 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: ...Right. - Mon Sep 07 21:30:01 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Something wrong? - Mon Sep 07 21:30:52 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: Nothing is wrong, dear. - Mon Sep 07 21:31:44 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Hmm. - Mon Sep 07 21:32:35 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: It's been a while since you put yourself against me. - Mon Sep 07 21:32:35 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Would you like to spar in a bit? - Mon Sep 07 21:34:17 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: Spar....? I do not know how to fight... but sure... take me to my garden. - Mon Sep 07 21:35:08 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: (I dont know where that is) - Mon Sep 07 21:36:00 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: [ some place with grass iguess ] - Mon Sep 07 21:48:48 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: So quiet here. - Tue Sep 08 16:42:01 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: None of what they say really interests me. - Tue Sep 08 16:42:01 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: They speak of trivial things. - Tue Sep 08 16:42:52 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Seems you may have a victim. - Tue Sep 08 17:44:19 2015
<br><br><font color=teal>*Andraste(BoyLeafeon) whispers: A victim? - Tue Sep 08 17:50:17 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: Your 'teachings'.. - Tue Sep 08 17:50:17 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: We could use followers you know. - Tue Sep 08 17:50:17 2015
<br><br><font color=teal>*Nozumi(Anonymous guillotine) whispers: You're more...  - Tue Sep 08 17:50:17 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: But. - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: .. That nigga Raikage having a heart to heart? - Wed Oct  7 22:31:40 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) pouts* - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: You acting like Kaori. - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) says: Therefore, no need to worry. - Wed Oct  7 22:31:40 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) frowns grabbing the sake and takig a sip. * - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Drink it all. - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Go for it, little man. You got this. - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) thinks: I fucked up... - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) thinks: Oh well. - Wed Oct  7 22:31:40 2015
<br><br><font color=teal>*Niza(Chevy Malibu) thinks: My pain has always been an open door. - Wed Oct  7 22:32:32 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) chugs it all down. * - Wed Oct  7 22:32:32 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: HAH. - Wed Oct  7 22:32:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: ..Nice. - Wed Oct  7 22:32:32 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: No, Kaori.. See, thi- - Wed Oct  7 22:44:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: It- You gotta. - Wed Oct  7 22:44:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: You have to. - Wed Oct  7 22:44:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: If you don't. - Wed Oct  7 22:44:28 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I wont give you... - Wed Oct  7 22:45:20 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Deez nuts? - Wed Oct  7 22:45:20 2015
<br><br><font color=teal>*Kaori(Coolm3) says: . . .What's that? - Wed Oct  7 22:45:20 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Play the game. - Wed Oct  7 22:45:20 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Then you'll see. - Wed Oct  7 22:45:20 2015
<br><br><font color=teal>*Kaori(Coolm3) says: Fine. - Wed Oct  7 22:46:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Good.~ - Wed Oct  7 22:46:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: You're next. - Wed Oct  7 22:46:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Drink. - Wed Oct  7 22:46:11 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Man. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: It seems. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: That. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: This was a bad idea.. You guy's don't drink. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Whose next? - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Kaori. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: But she's being. - Wed Oct  7 22:49:36 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: 'Difficult.' - Wed Oct  7 22:50:27 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) shrugs, grabbin another sake to chug it down.* - Wed Oct  7 22:50:27 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: So I g- - Wed Oct  7 22:50:27 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Oh. - Wed Oct  7 22:50:27 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) face slam on table. * - Wed Oct  7 22:50:27 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) is knocked out. * - Wed Oct  7 22:50:27 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: ... - Wed Oct  7 22:51:18 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: -- - Wed Oct  7 22:51:18 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Damn.. Yo, are they alright? - Wed Oct  7 22:51:18 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Bwahahahahaha! - Wed Oct  7 22:51:18 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Yeah. - Wed Oct  7 22:51:18 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: PF...HEhe..HWAHAAHA - Wed Oct  7 22:51:18 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) was now sleeping with a cute snore, but quickly woke up. "What?! I WANT MORE!" he reached out for another sake to grab and chug it all down.* - Wed Oct  7 22:55:34 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Khalil. - Wed Oct  7 23:05:48 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: !!??!?!?!?!?!?!?!?!?!??!?!?! - Wed Oct  7 23:05:48 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: WHAT?! - Wed Oct  7 23:05:48 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: DRINK! - Wed Oct  7 23:06:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: THIS SHIT! - Wed Oct  7 23:06:40 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Fine. - Wed Oct  7 23:06:40 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) snatches the sake and chugs it down all the way again. * - Wed Oct  7 23:06:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: - - Wed Oct  7 23:10:04 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: .... - Wed Oct  7 23:16:03 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: Idiot N.1 and N.2 - Wed Oct  7 23:16:03 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) grabs the sake, drinking it like if it was a cup of water while watching the two fighting.* - Wed Oct  7 23:16:03 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) takes a few steps back since the table was lipped. "Sheesh, calm down." oh, and he held his sister just because. * - Wed Oct  7 23:17:45 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: Worthess people, and their worthless games. - Wed Oct  7 23:17:45 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: >:C 0 - Wed Oct  7 23:22:01 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) slowly backs away to see his brother and the other guy fighting. He turned his head towards his sister, letting go of her hand before sitting back down on the chair with a leg on-top of the other. "Wow. Why are they fighting exactly?" he rose an eyebrow before takin another sip. That was when it hit him. Khalil would quickly stand up and jump over the table and tackle his brother, kicking h-- but he was stunned, falling back to the table and knocking the fuck out. * - Wed Oct  7 23:23:44 2015
<br><br><font color=teal>*Kaori(Coolm3) says: . . . - Wed Oct  7 23:25:26 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: *Hiccup..* No more drinkush's? - Wed Oct  7 23:28:00 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Nighty night. - Wed Oct  7 23:28:00 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . . - Wed Oct  7 23:28:00 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: These people. . . - Wed Oct  7 23:28:51 2015
<br><br><font color=teal>*Amon(William O. Wisper) says: Hnnngehrahrahnhngfgjh.... - Wed Oct  7 23:28:51 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: How have you escaped death for so long? - Wed Oct  7 23:28:51 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) slowly woke up, rubbing the back of his head. "Gah......." falls next to Kirie, cuddling with her. "So cuddleee.~"* - Wed Oct  7 23:28:51 2015
<br><br><font color=teal>*Niza(Chevy Malibu) whispers: Ah...Right. What are yours? - Wed Oct  7 23:29:42 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: ....... - Wed Oct  7 23:29:42 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: What are you doing? - Wed Oct  7 23:29:42 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: And Why. - Wed Oct  7 23:29:42 2015
<br><br><font color=teal>*Kaori(Coolm3) says: You guys are a mess. - Wed Oct  7 23:29:42 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: You have five seconds before something bad happens to you. - Wed Oct  7 23:29:42 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) stares at Kirie, pouting before slowly walking back to his sister, with a frown. "You cuddle with me, yes?" he said glomping his oldest sister. * - Wed Oct  7 23:31:24 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) thinks: Ergh, I feel like shit.. - Wed Oct  7 23:31:24 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: These people are beyond understanding. - Wed Oct  7 23:32:16 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) frowns again, turning around to walk towards Niza but stopped his tracks because that nigga would kill me. Turned around going to his sister- other sis- nevermind he just cuddled with the chair. * - Wed Oct  7 23:33:07 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I guess.. - Wed Oct  7 23:35:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: I'm going to.. - Wed Oct  7 23:35:40 2015
<br><br><font color=teal>*Yamanshi Kojiro(Dragonfile) says: Vomit.... - Wed Oct  7 23:35:40 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Byeeee! - Wed Oct  7 23:35:40 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: HAVE FUN, VOMITTING. - Wed Oct  7 23:35:40 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . . - Wed Oct  7 23:36:32 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: Perhaps I should have picked a better spot to read? - Wed Oct  7 23:36:32 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Sisterrrrr. - Wed Oct  7 23:37:23 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: koby single handedly killed all of suna - Wed Oct  7 23:37:23 2015
<br><br><font color=teal>*Al-Saachez, Kirie(AxelFraire) says: xD - Wed Oct  7 23:37:23 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) walks towards his sister, sitting bedies her. * - Wed Oct  7 23:37:23 2015
<br><br><font color=teal>*Amon(William O. Wisper) thinks: Gonna fuck someone up when I get u- Zhnnnsnnhgfkjkjg.... *Sleeping sounds.* - Wed Oct  7 23:38:14 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Well, I go too. - Wed Oct  7 23:41:39 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . . - Wed Oct  7 23:41:39 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) places a hand on his stomach. "Oh gawd. This is the last time that I am drinking..." he said walking towards the exit, falling down on one knee but quickly got up, continuing his walk. "Darn you, Kojiro. I am never going to drink again."* - Wed Oct  7 23:42:30 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: Well, you people are. . . - Wed Oct  7 23:51:53 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: Interesting. - Wed Oct  7 23:51:53 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Very quiet. - Wed Oct  7 23:51:53 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Eh... - Wed Oct  7 23:52:44 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: Hm? - Wed Oct  7 23:52:44 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Silence is bliss at times. - Wed Oct  7 23:53:36 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: Only at times? - Wed Oct  7 23:53:36 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Yes. - Wed Oct  7 23:54:27 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: ... Aye. - Wed Oct  7 23:54:27 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: What's going on everyone? - Wed Oct  7 23:54:27 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: I'd prefer a world of silence. - Wed Oct  7 23:55:18 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Huh? - Wed Oct  7 23:55:18 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Silence only pains me when I meet my victims. - Wed Oct  7 23:55:18 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: At other times, it's perfectly fine however. - Wed Oct  7 23:56:09 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: ... - Wed Oct  7 23:57:00 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: Okayyyyy you guys must be fun at parties. - Wed Oct  7 23:57:00 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Only when I do my sword trick. - Wed Oct  7 23:57:52 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: Can you swallow it? - Wed Oct  7 23:57:52 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: Or something? - Wed Oct  7 23:57:52 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: I can make it dance. - Wed Oct  7 23:58:43 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: I swallow.~ - Wed Oct  7 23:58:43 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: You don't. - Wed Oct  7 23:58:43 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Yeah I do! - Wed Oct  7 23:58:43 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . . - Wed Oct  7 23:58:43 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Last time I checked, you told me,  and I quote, 'I don't swallow.' - Wed Oct  7 23:59:34 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: ... - Wed Oct  7 23:59:34 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: I suck. - Wed Oct  7 23:59:34 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: I swallowed milk earlier. - Wed Oct  7 23:59:34 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: No, you don't suck. - Wed Oct  7 23:59:34 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: You're perfectly fine. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . .Anyone else turned on a bit? - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: ..... - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: What does she mean by swallow and suck? - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Such a filthy mind. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: ... - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: ... - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) says: . . . - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: You guys are perverts. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Ewwww. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Tsk.. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Perverts. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Caillou(Reddestror2) thinks: HOly hell these people are just all out with their stuff. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Disgusting. - Thu Oct  8 00:00:25 2015
<br><br><font color=teal>*Caillou(Reddestror2) thinks: Fucing people with hair are weird. - Thu Oct  8 00:01:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 00:01:16 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) thinks: They'll never know... - Thu Oct  8 00:01:16 2015
<br><br><font color=teal>*Caillou(Reddestror2) thinks: The hell is wrong with these turnip head ass. - Thu Oct  8 00:01:16 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 00:02:08 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: ... - Thu Oct  8 00:02:08 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) thinks: First people didn't talk enough...now they talk to much... - Thu Oct  8 00:02:08 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: Well, that was a fun conversation... I guess? - Thu Oct  8 00:02:59 2015
<br><br><font color=teal>*Pebble Lee(Get Jazzy) says: Bitch. - Thu Oct  8 00:03:50 2015
<br><br><font color=teal>*Pebble Lee(Get Jazzy) says: -omit saying bitch- - Thu Oct  8 00:04:41 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: BOOOOOOOOOOOOORING! - Thu Oct  8 00:11:31 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: Hello! - Thu Oct  8 00:12:22 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) says: I'm Khalil. - Thu Oct  8 00:12:22 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: nah nigga, i dont want anything to do with you - Thu Oct  8 00:13:13 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Hm... - Thu Oct  8 00:13:13 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Misa. - Thu Oct  8 00:13:13 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) waves back towards Misa, before walking away to go to the clothes shop. * - Thu Oct  8 00:13:13 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Uhm.. - Thu Oct  8 00:16:38 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: ..... I don't actually know.. - Thu Oct  8 00:16:38 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Probably mama, teehee.~ - Thu Oct  8 00:16:38 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 00:17:29 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) thinks: Ugh... - Thu Oct  8 00:17:29 2015
<br><br><font color=teal>*Sabara, Izutora(Get Jazzy) thinks: Her airhead stat is higher than her youth stat? What is this madness? - Thu Oct  8 00:17:29 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) thinks: What is wrong with people? And I thought I was messed up. - Thu Oct  8 00:18:20 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) thinks: He's stretching... - Thu Oct  8 00:18:20 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) thinks: If he makes any potential moves...His throat is mine... - Thu Oct  8 00:18:20 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) thinks: Same with the rest of these hooligans... - Thu Oct  8 00:19:12 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) thinks: Always making a ruckus amongst the soil. - Thu Oct  8 00:19:12 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Why'd you ask, Orthy?~ - Thu Oct  8 00:19:12 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) thinks: I did make her a promise, and I must keep it. - Thu Oct  8 00:19:12 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: Done what long? - Thu Oct  8 00:20:54 2015
<br><br><font color=yellow>*Yamanshi, Khalil(BoyLeafeon) just stood there observing the others around him. "Soooo, do you guys just only stand here and be all quiet and stuff?" he asked raising an eyebrow while tilting his head to the side. * - Thu Oct  8 00:20:54 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: ...You know been in this...commensalistic relationship... - Thu Oct  8 00:21:45 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: .... - Thu Oct  8 00:22:36 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: It's a simple friendship, nothing more. - Thu Oct  8 00:22:36 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: ... - Thu Oct  8 00:23:28 2015
<br><br><font color=teal>*Caillou(Reddestror2) says: You seem very protecttive of your.. friend. - Thu Oct  8 00:23:28 2015
<br><br><font color=teal>*Sabo(Chevy Impalla) says: I made a promise. - Thu Oct  8 00:23:28 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Sabo don't break promises.~ - Thu Oct  8 00:23:28 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) whispers: Why are these people so.. boring. - Thu Oct  8 00:24:19 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) whispers: Because we can be~ - Thu Oct  8 00:24:19 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) whispers: --You heard me? Wow. - Thu Oct  8 00:24:19 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) whispers: Mhm. - Thu Oct  8 00:24:19 2015
<br><br><font color=teal>*Storm(Sisbro55) whispers: I can hear you too. - Thu Oct  8 00:25:10 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) whispers: OH. - Thu Oct  8 00:25:10 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) whispers: Hm? - Thu Oct  8 00:25:10 2015
<br><br><font color=teal>*Yamanshi, Khalil(BoyLeafeon) whispers: Nothing. - Thu Oct  8 00:26:01 2015
<br><br><font color=teal>*Kush, Misa(Zoey-Lover) says: Sabo's always too serious.~ - Thu Oct  8 00:26:01 2015
<br><br><font color=teal>*Geralt(Chaos Commander2015) whispers: Why are we whispering anyway? - Thu Oct  8 00:26:01 2015
