<br><font color=teal>*Ziare(Meekee) says: He has people - Tue Nov  3 09:38:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: Y'know. - Wed Nov  4 05:35:21 2015
<br><br><font color=teal>*Ziare(Meekee) says: We've known each other for so long. - Wed Nov  4 05:36:12 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea... I can remember a time we werent together with J... - Wed Nov  4 05:36:12 2015
<br><br><font color=teal>*Rias(LionHunter) says: cant* - Wed Nov  4 05:36:12 2015
<br><br><font color=teal>*Ziare(Meekee) says: Do you remember when you had that sleep over, and he ate all the food while we were asleep? - Wed Nov  4 05:37:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: And I pee'd the bed... - Wed Nov  4 05:37:04 2015
<br><br><font color=teal>*Rias(LionHunter) says: Haha yea, that was funny... but they made me clean it up... - Wed Nov  4 05:38:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hehe.. - Wed Nov  4 05:38:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: I remember when I was hanging out with Slim and he fell on me. - Wed Nov  4 05:39:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: I thought I was going to die. - Wed Nov  4 05:39:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: Atleast you're lighter than him. - Wed Nov  4 05:39:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: I can handle you...Not him though. - Wed Nov  4 05:41:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea i had to go the nearest store and spend all my lunch money - Wed Nov  4 05:41:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: Man...It feels like it's been forever. - Wed Nov  4 05:41:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea... I love you guys... I hope you know that... - Wed Nov  4 05:53:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yeah yeah we know. - Wed Nov  4 05:54:59 2015
<br><br><font color=teal>*Rias(LionHunter) says: Will you guys always be here to protect me? - Wed Nov  4 06:04:22 2015
<br><br><font color=teal>*Ziare(Meekee) says: Obviously. - Wed Nov  4 06:06:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: Don't ask such dumb questions. - Wed Nov  4 06:06:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: I still need to improve to pull off the combo. - Wed Nov  4 06:12:03 2015
<br><br><font color=teal>*Ziare(Meekee) says: I feel as though i'm not good enough yet. - Wed Nov  4 06:12:03 2015
<br><br><font color=teal>*Rias(LionHunter) says: What? Your plenty good... I need to hit my jutsu - Wed Nov  4 06:17:10 2015
<br><br><font color=yellow>*Rias(LionHunter) Would take a sip ofher green tea and politely eat her noodles, slurping them slowly* - Wed Nov  4 06:20:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmm.. - Wed Nov  4 06:20:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'll get good enough to make everyone's life easy. - Wed Nov  4 06:21:26 2015
<br><br><font color=teal>*Rias(LionHunter) says: Thanks Z seriously... from the bottem of my heart - Wed Nov  4 06:21:26 2015
<br><br><font color=teal>*Rias(LionHunter) says: And I will help... - Wed Nov  4 06:21:26 2015
<br><br><font color=teal>*Ziare(Meekee) says: Good. - Wed Nov  4 06:23:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: Maybe together we can carry Slim. - Wed Nov  4 06:23:08 2015
<br><br><font color=teal>*Rias(LionHunter) says: Its not like we can physically do it - Wed Nov  4 06:24:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: I would throw my back out. - Wed Nov  4 06:24:00 2015
<br><br><font color=teal>*Rias(LionHunter) says: And I cant even pick you up... im as light a a feather~ - Wed Nov  4 06:24:51 2015
<br><br><font color=teal>*Ziare(Meekee) says: I don't know whow. - Wed Nov  4 06:27:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: You should work out. - Wed Nov  4 06:28:16 2015
<br><br><font color=yellow>*Rias(LionHunter) Took another slurp from her noodles as she sucked up a long one. The end of the noodle flew up and slapped her in the face... she laughed and slapped him on his arm. "I have two big strong men guarding me I dont need to train my body... Its nice and soft~"* - Wed Nov  4 06:40:12 2015
<br><br><font color=teal>*Ziare(Meekee) says: Tch, doesn't mean working out a bit couldn't help you. - Wed Nov  4 06:41:55 2015
<br><br><font color=teal>*Ziare(Meekee) says: You could become tone. - Wed Nov  4 06:41:55 2015
<br><br><font color=teal>*Rias(LionHunter) says: Please that would ruin my figure - Wed Nov  4 06:47:53 2015
<br><br><font color=teal>*Ziare(Meekee) says: Figure? - Wed Nov  4 06:50:27 2015
<br><br><font color=teal>*Ziare(Meekee) says: How? - Wed Nov  4 06:50:27 2015
<br><br><font color=yellow>*Rias(LionHunter) would rub the sides of her body and say "Do you see these curves? You dont get this my training your body... this is natural and eating right,,, I love my body" she states* - Wed Nov  4 06:53:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right... - Wed Nov  4 06:56:25 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your just zealous - Wed Nov  4 06:57:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm happy I don't have boobs. - Wed Nov  4 07:00:41 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'd look ridiculous. - Wed Nov  4 07:00:41 2015
<br><br><font color=teal>*Ziare(Meekee) says: Have you been doig the combo training? - Wed Nov  4 07:03:15 2015
<br><br><font color=teal>*Rias(LionHunter) says: With who? - Wed Nov  4 07:04:06 2015
<br><br><font color=teal>*Ziare(Meekee) says: With Slim. - Wed Nov  4 07:04:57 2015
<br><br><font color=teal>*Rias(LionHunter) says: J has been sleep all day - Wed Nov  4 07:04:57 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmm.. - Wed Nov  4 07:05:48 2015
<br><br><font color=teal>*Ziare(Meekee) says: I've been practicing my portions I can alone. - Wed Nov  4 07:05:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: I cant really do that... I would look wierd - Wed Nov  4 07:06:40 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yeah I did it alone in the woods. - Wed Nov  4 07:08:22 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well a beautiful girl passed out alone anywhere is a bad sign - Wed Nov  4 07:09:13 2015
<br><br><font color=teal>*Ziare(Meekee) says: You wouldn't pass out. - Wed Nov  4 07:09:13 2015
<br><br><font color=teal>*Ziare(Meekee) says: We're gonna work out. - Wed Nov  4 07:09:13 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z you know thats not gonna help - Wed Nov  4 07:10:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: I know. - Wed Nov  4 07:10:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: I just wanna see you work out. - Wed Nov  4 07:10:04 2015
<br><br><font color=yellow>*Rias(LionHunter) punched his arm* - Wed Nov  4 07:11:47 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your real funny Z - Wed Nov  4 07:11:47 2015
<br><br><font color=teal>*Ziare(Meekee) says: See that won't hurt until you work out. - Wed Nov  4 07:12:38 2015
<br><br><font color=teal>*Rias(LionHunter) says: ....  - Wed Nov  4 07:14:20 2015
<br><br><font color=teal>*Rias(LionHunter) says: I love you too Z - Wed Nov  4 07:14:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: Mmm.. - Wed Nov  4 07:16:03 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh! I made some money today - Wed Nov  4 07:16:03 2015
<br><br><font color=teal>*Ziare(Meekee) says: How? - Wed Nov  4 07:16:03 2015
<br><br><font color=teal>*Rias(LionHunter) says: Flower shop, Yoshi is a avid customer - Wed Nov  4 07:17:45 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yoshi? - Wed Nov  4 07:18:36 2015
<br><br><font color=teal>*Rias(LionHunter) says: Takeda - Wed Nov  4 07:21:10 2015
<br><br><font color=teal>*Ziare(Meekee) says: Oh... - Wed Nov  4 07:21:10 2015
<br><br><font color=teal>*Ziare(Meekee) says: Why is there all the time? - Wed Nov  4 07:22:01 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yes that kid... he always gets flowers for his mothers grave - Wed Nov  4 07:22:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: Oh. - Wed Nov  4 07:22:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: That makes sense. - Wed Nov  4 07:22:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: You know what? I want to do to Suna one day... see what they have to offer... - Wed Nov  4 07:24:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: Suna? - Wed Nov  4 07:24:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: I wana go to Kirigakure. - Wed Nov  4 07:24:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: And see what they do - Wed Nov  4 07:24:35 2015
<br><br><font color=teal>*Rias(LionHunter) says: Sunagakure! you know that desert - Wed Nov  4 07:24:35 2015
<br><br><font color=teal>*Rias(LionHunter) says: I heard Kirigakure was destroyed... again - Wed Nov  4 07:26:17 2015
<br><br><font color=teal>*Ziare(Meekee) says: Really? - Wed Nov  4 07:26:17 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right.. - Wed Nov  4 07:26:17 2015
<br><br><font color=teal>*Ziare(Meekee) says: It was in the news. - Wed Nov  4 07:26:17 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea thats what I hear... Sunagakure is the only place thats save... well besides Amegakakure - Wed Nov  4 07:28:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right. - Wed Nov  4 07:28:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: Sunagakure is on high alert though. - Wed Nov  4 07:28:51 2015
<br><br><font color=teal>*Ziare(Meekee) says: We wont be allowed in unless we have either business or personal reasons. - Wed Nov  4 07:28:51 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your right... everyone is tense now a days... - Wed Nov  4 07:28:51 2015
<br><br><font color=teal>*Rias(LionHunter) says: Its really hard to do anything - Wed Nov  4 07:29:42 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yep. - Wed Nov  4 07:30:33 2015
<br><br><font color=teal>*Ziare(Meekee) says: Once day we'll be able to go anywhere though. - Wed Nov  4 07:30:33 2015
<br><br><font color=teal>*Rias(LionHunter) says: Yea and we will me about to deal with any problem - Wed Nov  4 07:30:33 2015
<br><br><font color=teal>*Ziare(Meekee) says: I bet. - Wed Nov  4 07:31:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: But thats too much work. - Wed Nov  4 07:31:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: You and slim could do that. - Wed Nov  4 07:31:24 2015
<br><br><font color=teal>*Ziare(Meekee) says: Once i'm bored with the world i'm just gonna settle down. - Wed Nov  4 07:32:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Maybe marry an average woman. - Wed Nov  4 07:32:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: And chill out. - Wed Nov  4 07:32:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Live my life in comfort. - Wed Nov  4 07:33:07 2015
<br><br><font color=teal>*Rias(LionHunter) says: An average woman? Thats it... thats boring - Wed Nov  4 07:33:07 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your coming with us of course your our stratagist - Wed Nov  4 07:33:58 2015
<br><br><font color=teal>*Ziare(Meekee) says: Man... - Wed Nov  4 07:33:58 2015
<br><br><font color=teal>*Ziare(Meekee) says: You guys never let me relax. - Wed Nov  4 07:33:58 2015
<br><br><font color=teal>*Rias(LionHunter) says: I will see the world meet new people read alot of minds - Wed Nov  4 07:34:49 2015
<br><br><font color=teal>*Rias(LionHunter) says: Your always relaxing - Wed Nov  4 07:34:49 2015
<br><br><font color=teal>*Ziare(Meekee) says: Tch.. - Wed Nov  4 07:34:49 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z you can do soooooo much more is you werent so lazy - Wed Nov  4 07:39:05 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm not lazy!! - Wed Nov  4 07:39:05 2015
<br><br><font color=teal>*Ziare(Meekee) says: Just unmotivated... - Wed Nov  4 07:39:05 2015
<br><br><font color=teal>*Rias(LionHunter) says: And when will you realize thats the same thing? - Wed Nov  4 07:39:56 2015
<br><br><font color=teal>*Ziare(Meekee) says: It's not. - Wed Nov  4 07:40:48 2015
<br><br><font color=teal>*Rias(LionHunter) says: Oh really now? - Wed Nov  4 07:41:39 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z how long have we known each other? - Wed Nov  4 07:41:39 2015
<br><br><font color=teal>*Ziare(Meekee) says: Like 15 years. - Wed Nov  4 07:42:30 2015
<br><br><font color=teal>*Ziare(Meekee) says: Why? - Wed Nov  4 07:46:46 2015
<br><br><font color=teal>*Rias(LionHunter) says: So you know I know when you are just plain lazy - Wed Nov  4 07:47:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: I trained like you asked. - Wed Nov  4 07:47:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: What more do you want? - Wed Nov  4 07:49:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hmm? - Wed Nov  4 07:51:02 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) thinks: Oh, romantic.. Seems Zere has game afterall. - Wed Nov  4 08:15:47 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) thinks: Think I'll cock-block him. - Wed Nov  4 08:15:47 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Wed Nov  4 08:18:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: What are you doing weirdo...? - Wed Nov  4 08:18:20 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: ..I just came to eat ramen, the fuck you mean? - Wed Nov  4 08:18:20 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Nyways, continue. - Wed Nov  4 08:18:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: You're staring a-... - Wed Nov  4 08:18:20 2015
<br><br><font color=teal>*Ziare(Meekee) says: Explaining to you won't help anyway. - Wed Nov  4 08:19:12 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Nah, I'm just here to listen on your guy's conversation, I mean eat. - Wed Nov  4 08:20:03 2015
<br><br><font color=teal>*Ziare(Meekee) says: ... - Wed Nov  4 08:20:54 2015
<br><br><font color=teal>*Ziare(Meekee) says: We're here to eat as well. - Wed Nov  4 08:20:54 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: ..Oh... - Wed Nov  4 08:20:54 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Well, I mean. - Wed Nov  4 08:20:54 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: I just wanted to say I'm proud of you. - Wed Nov  4 08:21:45 2015
<br><br><font color=teal>*Ziare(Meekee) says: For what? - Wed Nov  4 08:26:01 2015
<br><br><font color=teal>*Ziare(Meekee) says: Please...Be more specific. - Wed Nov  4 08:26:52 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: I'm tryna be respectful, and not just like blunt.... - Wed Nov  4 08:28:35 2015
<br><br><font color=teal>*Ziare(Meekee) says: Really now? - Wed Nov  4 08:30:17 2015
<br><br><font color=teal>*Ziare(Meekee) says: That's new. - Wed Nov  4 08:30:17 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Yeah.. - Wed Nov  4 08:31:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: So you do have some type of restrait? - Wed Nov  4 08:32:00 2015
<br><br><font color=teal>*Ziare(Meekee) thinks: Or brain... - Wed Nov  4 08:32:00 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: No.. - Wed Nov  4 08:32:51 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Not really. - Wed Nov  4 08:32:51 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Since you want to know. - Wed Nov  4 08:32:51 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: I was going to sa-- God... - Wed Nov  4 08:32:51 2015
<br><br><font color=teal>*Ziare(Meekee) says: Oh yeah. - Wed Nov  4 08:32:51 2015
<br><br><font color=teal>*Ziare(Meekee) says: Where is your puppy? - Wed Nov  4 08:33:42 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: Sleep for the time being. - Wed Nov  4 08:33:42 2015
<br><br><font color=teal>*** Peasant Girl **(TenaciousRiven) thinks: Oh he was talking about him. You can call males, bitches? - Wed Nov  4 08:49:55 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Hmph. - Wed Nov  4 09:13:48 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: Ahem? - Wed Nov  4 09:23:12 2015
<br><br><font color=teal>*Yonbu(TenaciousDeeznuts) says: What do you want? - Wed Nov  4 09:24:03 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Lessons? Learning? - Wed Nov  4 09:41:07 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: Now now. . I won't take that for an answer. . Let's go. . All of you to the training field. . Tut sweet. - Wed Nov  4 09:46:14 2015
<br><br><font color=teal>*Ume(TenaciousRiven) thinks: Tut sweet? - Wed Nov  4 09:47:05 2015
<br><br><font color=teal>*Ziare(Meekee) says: ...If you're forcing me i'll go. - Wed Nov  4 09:47:05 2015
<br><br><font color=teal>*Ziare(Meekee) says: I don't feel like fighting with you about this. - Wed Nov  4 09:47:56 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: good. .  - Wed Nov  4 09:47:56 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: Lazyness works inmy advantage there - Wed Nov  4 09:48:48 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: in my* - Wed Nov  4 09:48:48 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm not lazy. - Wed Nov  4 09:48:48 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm just unmotivated. - Wed Nov  4 09:53:04 2015
<br><br><font color=teal>*Marrisa(Roxinea) says: well, thats fine - Wed Nov  4 09:53:55 2015
<br><br><font color=yellow>*Rias(LionHunter) walked up to him and kicked him in the shin... "Next time dont leave me alonre you jerk"* - Wed Nov  4 16:52:03 2015
<br><br><font color=yellow>*Rias(LionHunter) runs into the village and was killed by the guards -omit-* - Wed Nov  4 16:58:52 2015
<br><br><font color=teal>*Ziare(Meekee) says: I let you go home. - Wed Nov  4 17:19:21 2015
<br><br><font color=teal>*Rias(LionHunter) says: Were supposed to walk home -together- - Wed Nov  4 17:21:04 2015
<br><br><font color=teal>*Ziare(Meekee) says: Your house is out of my way. - Wed Nov  4 17:21:55 2015
<br><br><font color=teal>*Rias(LionHunter) says: Z you would make a terrible boyfriend - Wed Nov  4 17:21:55 2015
<br><br><font color=teal>*Ziare(Meekee) says: Probably. - Wed Nov  4 17:22:46 2015
<br><br><font color=yellow>*Rias(LionHunter) shakes her head* - Wed Nov  4 17:22:46 2015
<br><br><font color=teal>*Ziare(Meekee) says: You - Wed Nov  4 17:23:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: 're fine. - Wed Nov  4 17:23:37 2015
<br><br><font color=teal>*Ziare(Meekee) says: You act like you got hurt. - Wed Nov  4 17:23:37 2015
<br><br><font color=teal>*Rias(LionHunter) says: And if I did? - Wed Nov  4 17:24:28 2015
<br><br><font color=teal>*Ziare(Meekee) says: Then i'd look for you. - Wed Nov  4 17:24:28 2015
<br><br><font color=teal>*Rias(LionHunter) says: Whatever... I going to bed - Wed Nov  4 17:27:53 2015
<br><br><font color=teal>*Rias(LionHunter) says: Night Z - Wed Nov  4 17:27:53 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right. - Wed Nov  4 17:27:53 2015
<br><br><font color=teal>*Ziare(Meekee) says: Have a nice night. - Wed Nov  4 17:27:53 2015
<br><br><font color=yellow>*Rias(LionHunter) walking to him and gives him a biiiiiig hug, "Your lucky I love you" she said while leaving* - Wed Nov  4 17:28:44 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Sup Ziare. - Wed Nov  4 17:31:18 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hey.. - Wed Nov  4 17:32:09 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Everything ok? - Wed Nov  4 17:32:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: I met a woman looking for you last night.. - Wed Nov  4 17:33:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: She attacked me because of you.. - Wed Nov  4 17:33:00 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Who? - Wed Nov  4 17:33:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'm not saying who. - Wed Nov  4 17:33:52 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Why? - Wed Nov  4 17:34:43 2015
<br><br><font color=teal>*Ziare(Meekee) says: To annoy you. - Wed Nov  4 17:34:43 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Well I mean, it's your life. - Wed Nov  4 17:34:43 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: You should probably tell me though. - Wed Nov  4 17:36:25 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I don't really like to joke around with that stuff. - Wed Nov  4 17:37:16 2015
<br><br><font color=teal>*Ziare(Meekee) says: Neither do I. - Wed Nov  4 17:38:08 2015
<br><br><font color=teal>*Ziare(Meekee) says: I'll happily take it to the grave. - Wed Nov  4 17:38:08 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: Alright. - Wed Nov  4 17:38:59 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: See ya. - Wed Nov  4 17:38:59 2015
<br><br><font color=teal>*Takeda Hideyoshi(Theodysseygamer) says: I'll be in the mansion for when you want to talk to me like a mature adult. - Wed Nov  4 17:44:06 2015
<br><br><font color=teal>*Tetsumi Jiki(Bloodline Killer X) says: Possibly three? - Thu Nov  5 03:00:28 2015
<br><br><font color=teal>*Tetsumi Jiki(Bloodline Killer X) says: I've got your back. - Thu Nov  5 03:00:28 2015
<br><br><font color=teal>*Ziare(Meekee) says: Sup? - Thu Nov  5 04:55:40 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hi hun~ - Thu Nov  5 04:55:40 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hun? - Thu Nov  5 04:56:32 2015
<br><br><font color=yellow>*Rias(LionHunter) would scoot next to him, "Mind if I join you?" she said with a sweet tone* - Thu Nov  5 04:56:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: yeah. - Thu Nov  5 04:56:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: Just don't distact me. - Thu Nov  5 04:57:23 2015
<br><br><font color=teal>*Rias(LionHunter) says: I wont~ - Thu Nov  5 04:57:23 2015
<br><br><font color=teal>*Ziare(Meekee) says: Arent you going to train? - Thu Nov  5 04:59:56 2015
<br><br><font color=yellow>*Rias(LionHunter) would pull out her scrolls and place them side to side. She was a smart young girl so it was easy for her to study. She would quietly read one scroll. Getting the the just of the scroll fairly quickly. For genjutsu kai she learned it after reading the whole scroll in one go. "Well that was easy" she said smiling.

On the next scroll she would study a little harder. She studies the type of genjutsu it was, how it worked, and how it lasted. Its was slightly harder to grasp but in the end it was a easy read still. Rias was just to smart for her own good. She was impressed with her reading and gave Z back the scrolls. "Here you go, I have learned them already... you know hw smart I am~" she giggled* - Thu Nov  5 05:13:36 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right.. - Thu Nov  5 05:16:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: You know, you're incredible. - Thu Nov  5 05:25:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: I don't think you even need to read the scrols. - Thu Nov  5 05:25:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: You just learn the material by skiming over it. - Thu Nov  5 05:25:32 2015
<br><br><font color=teal>*Ziare(Meekee) says: Hm? - Thu Nov  5 06:14:11 2015
<br><br><font color=teal>*Ziare(Meekee) says: Who are you two? - Thu Nov  5 06:14:11 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ..... - Thu Nov  5 06:14:11 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: You are practicing the jutsu you learned with me. - Thu Nov  5 06:15:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Huh? - Thu Nov  5 06:15:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: You don't look familiar. - Thu Nov  5 06:15:02 2015
<br><br><font color=teal>*Ume(TenaciousRiven) says: ... - Thu Nov  5 06:15:02 2015
<br><br><font color=teal>*Ziare(Meekee) says: Huh? - Thu Nov  5 06:15:53 2015
<br><br><font color=yellow>*Rias(LionHunter) Would hear his words and say, "Why thank you~" she forming her clan specific hand seal. She planed to use that move. Her body went limp for a few seconds. and after a short while she woke up. "How long was that?" she asked as she looked at Z. She then would notice now much time she left her as she woke up... 

"Hmm?" she said looking at the two* - Thu Nov  5 06:16:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hi~ - Thu Nov  5 06:16:44 2015
<br><br><font color=teal>*Rias(LionHunter) says: Can I help yu two? - Thu Nov  5 06:18:27 2015
<br><br><font color=teal>*Rias(LionHunter) says: you* - Thu Nov  5 06:18:27 2015
<br><br><font color=teal>*Ziare(Meekee) says: Yeah. - Thu Nov  5 06:18:27 2015
<br><br><font color=teal>*** Peasant Girl **(TenaciousRiven) says: You really don't remember me? - Thu Nov  5 06:19:18 2015
<br><br><font color=teal>*Ziare(Meekee) says: Nope. - Thu Nov  5 06:19:18 2015
<br><br><font color=teal>*Ziare(Meekee) says: I must have been asleep. - Thu Nov  5 06:19:18 2015
<br><br><font color=teal>*Rias(LionHunter) says: ....Your.... the one from the ramen shop right? - Thu Nov  5 06:19:18 2015
<br><br><font color=teal>*** Peasant Girl **(TenaciousRiven) says: Yes. - Thu Nov  5 06:20:09 2015
<br><br><font color=teal>*** Peasant Girl **(TenaciousRiven) says: ...You ... spoke to me...and Marrisa taught us. - Thu Nov  5 06:20:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: Right...Her name is Marrissa... - Thu Nov  5 06:20:09 2015
<br><br><font color=teal>*Ziare(Meekee) says: All I remember was her threatening to kill me. - Thu Nov  5 06:20:09 2015
<br><br><font color=teal>*Rias(LionHunter) says: Wait what Z? - Thu Nov  5 06:21:00 2015
<br><br><font color=teal>*Ziare(Meekee) says: Long story. - Thu Nov  5 06:21:00 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Ahh, so it was Marrisa. - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Takeda told me about that incident.. - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: Hey guy... who are you? - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Someone threat- - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: My name is.. alberto del rio - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: -omit- - Thu Nov  5 06:21:52 2015
<br><br><font color=teal>*Rias(LionHunter) says: ...  - Thu Nov  5 06:22:43 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Name's Ortho. - Thu Nov  5 06:22:43 2015
<br><br><font color=teal>*Rias(LionHunter) says: Well im Rias nice to meet you Ortho~ - Thu Nov  5 06:23:34 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Right, right. - Thu Nov  5 06:24:25 2015
<br><br><font color=teal>*Ortho(DhatBoiNick) says: Anyways, was there a reason given for why she threatened you? - Thu Nov  5 06:24:25 2015
<br><br><font color=teal>*Ziare(Meekee) says: Not sure.. - Thu Nov  5 06:24:25 2015
